#Optimization obtained via Optimization of the largest Eigenvalue
#
#Identifier DeltaT PurityOpt PurityStand MutInfOpt MutInfStand Purity1 Purity2 Purity3
#
4045 0.174102 0.513616 0.513580 0.471043 0.471012 1.000000 1.000000 1.000000
4046 0.174102 0.513375 0.513355 0.470468 0.470422 1.000000 1.000000 1.000000
4047 0.174102 0.513781 0.513709 0.471023 0.470974 1.000000 1.000000 1.000000
4048 0.174102 0.513983 0.513801 0.470835 0.470716 1.000000 1.000000 1.000000
4049 0.174102 0.512825 0.512638 0.466404 0.466161 1.000000 1.000000 1.000000
4050 0.174102 0.514098 0.513387 0.471038 0.470491 1.000000 1.000000 1.000000
4051 0.180936 0.504097 0.503818 0.453863 0.453645 1.000000 1.000000 1.000000
4052 0.180936 0.503883 0.503443 0.453669 0.453382 1.000000 1.000000 1.000000
4053 0.180936 0.503368 0.503302 0.453268 0.453202 1.000000 1.000000 1.000000
4054 0.180936 0.503739 0.503460 0.452779 0.452572 1.000000 1.000000 1.000000
4055 0.180936 0.503135 0.502932 0.452292 0.451976 1.000000 1.000000 1.000000
4056 0.180936 0.503768 0.503158 0.452365 0.451897 1.000000 1.000000 1.000000
4057 0.180936 0.503736 0.503382 0.451995 0.451748 1.000000 1.000000 1.000000
4058 0.180936 0.503163 0.502993 0.451463 0.451256 1.000000 1.000000 1.000000
4059 0.180936 0.504826 0.504092 0.454078 0.453651 1.000000 1.000000 1.000000
4060 0.180936 0.503676 0.503579 0.454323 0.454246 1.000000 1.000000 1.000000
4061 0.180936 0.503695 0.503236 0.452713 0.452384 1.000000 1.000000 1.000000
4062 0.180936 0.503548 0.503487 0.453845 0.453786 1.000000 1.000000 1.000000
4063 0.180936 0.504621 0.504076 0.454977 0.454656 1.000000 1.000000 1.000000
4064 0.180936 0.503993 0.503235 0.453947 0.453168 1.000000 1.000000 1.000000
4065 0.180936 0.504004 0.503685 0.454482 0.454201 1.000000 1.000000 1.000000
4066 0.180936 0.503694 0.503693 0.454319 0.454319 1.000000 1.000000 1.000000
4067 0.180936 0.503781 0.503696 0.454641 0.454577 1.000000 1.000000 1.000000
4068 0.180936 0.503810 0.503642 0.454871 0.454686 1.000000 1.000000 1.000000
4069 0.180936 0.503538 0.503534 0.454095 0.454086 1.000000 1.000000 1.000000
4070 0.180936 0.503533 0.502690 0.450039 0.449276 1.000000 1.000000 1.000000
4071 0.180936 0.503873 0.503830 0.454854 0.454789 1.000000 1.000000 1.000000
4072 0.180936 0.504033 0.503683 0.454451 0.454242 1.000000 1.000000 1.000000
4073 0.180936 0.503565 0.503538 0.454280 0.454142 1.000000 1.000000 1.000000
4074 0.180936 0.504008 0.503712 0.452978 0.452735 1.000000 1.000000 1.000000
4075 0.180936 0.504434 0.503890 0.453677 0.453369 1.000000 1.000000 1.000000
4076 0.180936 0.502745 0.502550 0.450941 0.450685 1.000000 1.000000 1.000000
4077 0.180936 0.503658 0.503178 0.453248 0.452874 1.000000 1.000000 1.000000
4078 0.180936 0.504833 0.503758 0.454492 0.453630 1.000000 1.000000 1.000000
4079 0.180936 0.504695 0.503208 0.453385 0.452251 1.000000 1.000000 1.000000
4080 0.180936 0.503804 0.503738 0.455149 0.455048 1.000000 1.000000 1.000000
4081 0.188039 0.495412 0.493892 0.437083 0.436139 1.000000 1.000000 1.000000
4082 0.188039 0.493728 0.493298 0.436311 0.435959 1.000000 1.000000 1.000000
4083 0.188039 0.493889 0.493797 0.438354 0.438301 1.000000 1.000000 1.000000
4084 0.188039 0.493820 0.493800 0.437966 0.437941 1.000000 1.000000 1.000000
4085 0.188039 0.494252 0.493369 0.436410 0.435777 1.000000 1.000000 1.000000
4086 0.188039 0.493333 0.493294 0.435797 0.435749 1.000000 1.000000 1.000000
4087 0.188039 0.493422 0.493152 0.435319 0.435117 1.000000 1.000000 1.000000
4088 0.188039 0.494130 0.493680 0.437942 0.437602 1.000000 1.000000 1.000000
4089 0.188039 0.493272 0.493240 0.436245 0.436198 1.000000 1.000000 1.000000
4090 0.188039 0.494426 0.493940 0.438081 0.437803 1.000000 1.000000 1.000000
4091 0.188039 0.493594 0.493592 0.437379 0.437377 1.000000 1.000000 1.000000
4092 0.188039 0.492700 0.492675 0.432902 0.432865 1.000000 1.000000 1.000000
4093 0.188039 0.492341 0.491967 0.431661 0.431250 1.000000 1.000000 1.000000
4094 0.188039 0.493807 0.493389 0.436526 0.436153 1.000000 1.000000 1.000000
4095 0.188039 0.495016 0.494068 0.438511 0.437948 1.000000 1.000000 1.000000
4096 0.188039 0.493694 0.493416 0.436623 0.436448 1.000000 1.000000 1.000000
4097 0.188039 0.493593 0.493108 0.434730 0.434441 1.000000 1.000000 1.000000
4098 0.188039 0.493957 0.493920 0.438070 0.438072 1.000000 1.000000 1.000000
4099 0.188039 0.493236 0.493004 0.435224 0.435082 1.000000 1.000000 1.000000
4100 0.188039 0.493372 0.493252 0.435682 0.435587 1.000000 1.000000 1.000000
4101 0.188039 0.493529 0.493257 0.435581 0.435384 1.000000 1.000000 1.000000
4102 0.188039 0.494169 0.493965 0.438542 0.438416 1.000000 1.000000 1.000000
4103 0.188039 0.492955 0.492890 0.434146 0.434075 1.000000 1.000000 1.000000
4104 0.188039 0.493962 0.493592 0.437404 0.437110 1.000000 1.000000 1.000000
4105 0.188039 0.495024 0.493889 0.436688 0.436105 1.000000 1.000000 1.000000
4106 0.188039 0.493314 0.493157 0.435341 0.435150 1.000000 1.000000 1.000000
4107 0.188039 0.494169 0.493674 0.437037 0.436691 1.000000 1.000000 1.000000
4108 0.188039 0.493725 0.493716 0.437822 0.437804 1.000000 1.000000 1.000000
4109 0.188039 0.494278 0.493912 0.437130 0.436946 1.000000 1.000000 1.000000
4110 0.188039 0.493848 0.493757 0.437767 0.437719 1.000000 1.000000 1.000000
4111 0.195420 0.483571 0.483523 0.420024 0.419938 1.000000 1.000000 1.000000
4112 0.195420 0.485229 0.483810 0.420168 0.419307 1.000000 1.000000 1.000000
4113 0.195420 0.484810 0.483613 0.420559 0.419781 1.000000 1.000000 1.000000
4114 0.195420 0.483596 0.483482 0.418636 0.418539 1.000000 1.000000 1.000000
4115 0.195420 0.483923 0.483803 0.421502 0.421414 1.000000 1.000000 1.000000
4116 0.195420 0.483576 0.483303 0.419471 0.419219 1.000000 1.000000 1.000000
4117 0.195420 0.483990 0.483989 0.421579 0.421577 1.000000 1.000000 1.000000
4118 0.195420 0.484088 0.484025 0.421457 0.421404 1.000000 1.000000 1.000000
4119 0.195420 0.483623 0.483441 0.419607 0.419349 1.000000 1.000000 1.000000
4120 0.195420 0.483567 0.482432 0.413942 0.413256 1.000000 1.000000 1.000000
4121 0.195420 0.484423 0.483930 0.421313 0.421038 1.000000 1.000000 1.000000
4122 0.195420 0.483678 0.483675 0.420404 0.420403 1.000000 1.000000 1.000000
4123 0.195420 0.483723 0.483721 0.420786 0.420785 1.000000 1.000000 1.000000
4124 0.195420 0.483503 0.483243 0.417605 0.417340 1.000000 1.000000 1.000000
4125 0.195420 0.484222 0.483829 0.420685 0.420459 1.000000 1.000000 1.000000
4126 0.195420 0.484131 0.483959 0.421401 0.421317 1.000000 1.000000 1.000000
4127 0.195420 0.485838 0.484234 0.421487 0.420666 1.000000 1.000000 1.000000
4128 0.195420 0.483537 0.483386 0.419603 0.419511 1.000000 1.000000 1.000000
4129 0.195420 0.483536 0.483340 0.417763 0.417682 1.000000 1.000000 1.000000
4130 0.195420 0.483541 0.483262 0.418670 0.418494 1.000000 1.000000 1.000000
4131 0.195420 0.483969 0.483968 0.421888 0.421888 1.000000 1.000000 1.000000
4132 0.195420 0.483674 0.483668 0.420316 0.420305 1.000000 1.000000 1.000000
4133 0.195420 0.484940 0.484286 0.420890 0.420580 1.000000 1.000000 1.000000
4134 0.195420 0.485344 0.483729 0.418945 0.418183 1.000000 1.000000 1.000000
4135 0.195420 0.484110 0.482426 0.416975 0.415572 1.000000 1.000000 1.000000
4136 0.195420 0.482876 0.482706 0.416836 0.416672 1.000000 1.000000 1.000000
4137 0.195420 0.484177 0.483386 0.419265 0.418779 1.000000 1.000000 1.000000
4138 0.195420 0.483294 0.483178 0.418676 0.418523 1.000000 1.000000 1.000000
4139 0.195420 0.483632 0.483190 0.419691 0.419260 1.000000 1.000000 1.000000
4140 0.195420 0.484218 0.484030 0.420129 0.420027 1.000000 1.000000 1.000000
4141 0.203092 0.475469 0.473788 0.403748 0.402777 1.000000 1.000000 1.000000
4142 0.203092 0.474246 0.474078 0.404530 0.404472 1.000000 1.000000 1.000000
4143 0.203092 0.560595 0.474968 0.513110 0.404819 1.000000 1.000000 1.000000
4144 0.203092 0.474325 0.474191 0.405253 0.405135 1.000000 1.000000 1.000000
4145 0.203092 0.474071 0.473582 0.403373 0.403038 1.000000 1.000000 1.000000
4146 0.203092 0.474008 0.473913 0.403813 0.403752 1.000000 1.000000 1.000000
4147 0.203092 0.473651 0.473647 0.402603 0.402597 1.000000 1.000000 1.000000
4148 0.203092 0.513271 0.474295 0.428432 0.403122 1.000000 1.000000 1.000000
4149 0.203092 0.474365 0.474178 0.404823 0.404698 1.000000 1.000000 1.000000
4150 0.203092 0.473827 0.473744 0.402610 0.402568 1.000000 1.000000 1.000000
4151 0.203092 0.474536 0.474184 0.404421 0.404200 1.000000 1.000000 1.000000
4152 0.203092 0.474116 0.474030 0.405051 0.404980 1.000000 1.000000 1.000000
4153 0.203092 0.473632 0.473078 0.400602 0.400094 1.000000 1.000000 1.000000
4154 0.203092 0.510707 0.474366 0.423437 0.403415 1.000000 1.000000 1.000000
4155 0.203092 0.473710 0.473552 0.402766 0.402575 1.000000 1.000000 1.000000
4156 0.203092 0.475041 0.474195 0.404710 0.404358 1.000000 1.000000 1.000000
4157 0.203092 0.473795 0.473675 0.403268 0.403041 1.000000 1.000000 1.000000
4158 0.203092 0.473610 0.473528 0.402890 0.402819 1.000000 1.000000 1.000000
4159 0.203092 0.473330 0.472452 0.396243 0.395664 1.000000 1.000000 1.000000
4160 0.203092 0.476213 0.474082 0.403436 0.402416 1.000000 1.000000 1.000000
4161 0.203092 0.474145 0.474016 0.403566 0.403476 1.000000 1.000000 1.000000
4162 0.203092 0.474565 0.473986 0.404217 0.403937 1.000000 1.000000 1.000000
4163 0.203092 0.474513 0.474417 0.403759 0.403720 1.000000 1.000000 1.000000
4164 0.203092 0.473903 0.473874 0.402486 0.402461 1.000000 1.000000 1.000000
4165 0.203092 0.474338 0.473570 0.403321 0.402766 1.000000 1.000000 1.000000
4166 0.203092 0.474084 0.473532 0.403451 0.402880 1.000000 1.000000 1.000000
4167 0.203092 0.475606 0.474336 0.403700 0.403206 1.000000 1.000000 1.000000
4168 0.203092 0.475319 0.474313 0.404073 0.403633 1.000000 1.000000 1.000000
4169 0.203092 0.474198 0.473705 0.403457 0.403136 1.000000 1.000000 1.000000
4170 0.203092 0.474254 0.474253 0.405348 0.405347 1.000000 1.000000 1.000000
4171 0.211064 0.555998 0.465148 0.499399 0.387799 1.000000 1.000000 1.000000
4172 0.211064 0.464310 0.464070 0.386666 0.386524 1.000000 1.000000 1.000000
4173 0.211064 0.464755 0.464558 0.388617 0.388557 1.000000 1.000000 1.000000
4174 0.211064 0.464527 0.463745 0.385783 0.385189 1.000000 1.000000 1.000000
4175 0.211064 0.464475 0.463872 0.385367 0.384927 1.000000 1.000000 1.000000
4176 0.211064 0.560875 0.463687 0.514967 0.384492 1.000000 1.000000 1.000000
4177 0.211064 0.506325 0.464364 0.415805 0.385390 1.000000 1.000000 1.000000
4178 0.211064 0.537074 0.464602 0.449132 0.387853 1.000000 1.000000 1.000000
4179 0.211064 0.464423 0.463970 0.387318 0.387016 1.000000 1.000000 1.000000
4180 0.211064 0.463767 0.463491 0.384519 0.384231 1.000000 1.000000 1.000000
4181 0.211064 0.464141 0.463727 0.386448 0.386124 1.000000 1.000000 1.000000
4182 0.211064 0.462957 0.462360 0.380538 0.379971 1.000000 1.000000 1.000000
4183 0.211064 0.464091 0.463852 0.386467 0.386227 1.000000 1.000000 1.000000
4184 0.211064 0.465080 0.464358 0.387099 0.386848 1.000000 1.000000 1.000000
4185 0.211064 0.463827 0.463383 0.384898 0.384610 1.000000 1.000000 1.000000
4186 0.211064 0.466409 0.464634 0.388075 0.387426 1.000000 1.000000 1.000000
4187 0.211064 0.466536 0.464778 0.389156 0.388566 1.000000 1.000000 1.000000
4188 0.211064 0.542583 0.464285 0.462668 0.386826 1.000000 1.000000 1.000000
4189 0.211064 0.464553 0.464449 0.388043 0.387964 1.000000 1.000000 1.000000
4190 0.211064 0.464724 0.464206 0.387930 0.387601 1.000000 1.000000 1.000000
4191 0.211064 0.465313 0.463938 0.384769 0.384157 1.000000 1.000000 1.000000
4192 0.211064 0.465445 0.463985 0.386240 0.385421 1.000000 1.000000 1.000000
4193 0.211064 0.462472 0.461834 0.380949 0.380341 1.000000 1.000000 1.000000
4194 0.211064 0.464479 0.464084 0.386932 0.386641 1.000000 1.000000 1.000000
4195 0.211064 0.463868 0.463458 0.385063 0.384819 1.000000 1.000000 1.000000
4196 0.211064 0.464814 0.464433 0.388163 0.387834 1.000000 1.000000 1.000000
4197 0.211064 0.463610 0.463554 0.384651 0.384605 1.000000 1.000000 1.000000
4198 0.211064 0.464496 0.464409 0.387822 0.387758 1.000000 1.000000 1.000000
4199 0.211064 0.467362 0.464617 0.388733 0.387397 1.000000 1.000000 1.000000
4200 0.211064 0.464590 0.464373 0.388288 0.388134 1.000000 1.000000 1.000000
4201 0.219350 0.454901 0.454277 0.370657 0.370209 1.000000 1.000000 1.000000
4202 0.219350 0.455490 0.454514 0.370752 0.370358 1.000000 1.000000 1.000000
4203 0.219350 0.544519 0.454939 0.464110 0.369767 1.000000 1.000000 1.000000
4204 0.219350 0.455081 0.454109 0.369101 0.368483 1.000000 1.000000 1.000000
4205 0.219350 0.456609 0.454975 0.371432 0.371113 1.000000 1.000000 1.000000
4206 0.219350 0.456392 0.455093 0.370493 0.369911 1.000000 1.000000 1.000000
4207 0.219350 0.454779 0.454598 0.371229 0.371114 1.000000 1.000000 1.000000
4208 0.219350 0.455736 0.454569 0.370823 0.370299 1.000000 1.000000 1.000000
4209 0.219350 0.454030 0.453754 0.367491 0.367247 1.000000 1.000000 1.000000
4210 0.219350 0.491772 0.454819 0.383530 0.368141 1.000000 1.000000 1.000000
4211 0.219350 0.455884 0.454296 0.369441 0.368703 1.000000 1.000000 1.000000
4212 0.219350 0.455135 0.454729 0.372151 0.371914 1.000000 1.000000 1.000000
4213 0.219350 0.458679 0.453988 0.369339 0.367866 1.000000 1.000000 1.000000
4214 0.219350 0.454479 0.454261 0.370109 0.370015 1.000000 1.000000 1.000000
4215 0.219350 0.455058 0.454640 0.371313 0.371133 1.000000 1.000000 1.000000
4216 0.219350 0.454896 0.454824 0.371582 0.371536 1.000000 1.000000 1.000000
4217 0.219350 0.454653 0.454512 0.371020 0.370882 1.000000 1.000000 1.000000
4218 0.219350 0.454375 0.454139 0.368572 0.368423 1.000000 1.000000 1.000000
4219 0.219350 0.455963 0.454895 0.372406 0.371911 1.000000 1.000000 1.000000
4220 0.219350 0.457828 0.454033 0.370772 0.368698 1.000000 1.000000 1.000000
4221 0.219350 0.457230 0.454992 0.372289 0.371659 1.000000 1.000000 1.000000
4222 0.219350 0.455611 0.454555 0.371944 0.371382 1.000000 1.000000 1.000000
4223 0.219350 0.552919 0.454741 0.490028 0.369982 1.000000 1.000000 1.000000
4224 0.219350 0.555680 0.453873 0.499298 0.368155 1.000000 1.000000 1.000000
4225 0.219350 0.455151 0.453478 0.367870 0.366457 1.000000 1.000000 1.000000
4226 0.219350 0.455300 0.455008 0.372218 0.372189 1.000000 1.000000 1.000000
4227 0.219350 0.456371 0.454388 0.369313 0.368333 1.000000 1.000000 1.000000
4228 0.219350 0.454543 0.454335 0.370390 0.370291 1.000000 1.000000 1.000000
4229 0.219350 0.455666 0.454323 0.369819 0.369361 1.000000 1.000000 1.000000
4230 0.219350 0.553562 0.455071 0.491625 0.370168 1.000000 1.000000 1.000000
4231 0.227960 0.547479 0.444778 0.471976 0.353658 1.000000 1.000000 1.000000
4232 0.227960 0.490436 0.445443 0.366832 0.354078 1.000000 1.000000 1.000000
4233 0.227960 0.444839 0.444540 0.351624 0.351416 1.000000 1.000000 1.000000
4234 0.227960 0.490197 0.443164 0.382284 0.348040 1.000000 1.000000 1.000000
4235 0.227960 0.538272 0.442786 0.445846 0.344895 1.000000 1.000000 1.000000
4236 0.227960 0.446464 0.445339 0.355163 0.354737 1.000000 1.000000 1.000000
4237 0.227960 0.541480 0.445830 0.453671 0.355273 1.000000 1.000000 1.000000
4238 0.227960 0.545278 0.446170 0.464663 0.354982 1.000000 1.000000 1.000000
4239 0.227960 0.533738 0.444130 0.433796 0.350133 1.000000 1.000000 1.000000
4240 0.227960 0.553996 0.445187 0.495470 0.352894 1.000000 1.000000 1.000000
4241 0.227960 0.490558 0.445161 0.378087 0.354420 1.000000 1.000000 1.000000
4242 0.227960 0.551548 0.445168 0.485473 0.351286 1.000000 1.000000 1.000000
4243 0.227960 0.445459 0.445203 0.355306 0.355197 1.000000 1.000000 1.000000
4244 0.227960 0.499154 0.445448 0.372062 0.351376 1.000000 1.000000 1.000000
4245 0.227960 0.504656 0.445569 0.379525 0.354959 1.000000 1.000000 1.000000
4246 0.227960 0.529016 0.445682 0.419761 0.354504 1.000000 1.000000 1.000000
4247 0.227960 0.445618 0.445474 0.356050 0.356002 1.000000 1.000000 1.000000
4248 0.227960 0.447281 0.445738 0.355653 0.355465 1.000000 1.000000 1.000000
4249 0.227960 0.447506 0.445672 0.354811 0.354667 1.000000 1.000000 1.000000
4250 0.227960 0.519561 0.445907 0.401495 0.355093 1.000000 1.000000 1.000000
4251 0.227960 0.445728 0.445012 0.354673 0.354370 1.000000 1.000000 1.000000
4252 0.227960 0.444530 0.444363 0.351861 0.351665 1.000000 1.000000 1.000000
4253 0.227960 0.446062 0.444060 0.352227 0.351562 1.000000 1.000000 1.000000
4254 0.227960 0.445379 0.444235 0.352102 0.351546 1.000000 1.000000 1.000000
4255 0.227960 0.528737 0.445199 0.422973 0.353124 1.000000 1.000000 1.000000
4256 0.227960 0.463260 0.445798 0.358336 0.355522 1.000000 1.000000 1.000000
4257 0.227960 0.498345 0.444063 0.381959 0.350808 1.000000 1.000000 1.000000
4258 0.227960 0.487041 0.445236 0.365629 0.353548 1.000000 1.000000 1.000000
4259 0.227960 0.540623 0.445138 0.450268 0.355073 1.000000 1.000000 1.000000
4260 0.227960 0.491492 0.445394 0.376125 0.355328 1.000000 1.000000 1.000000
4261 0.236909 0.436185 0.436117 0.340222 0.340170 1.000000 1.000000 1.000000
4262 0.236909 0.532243 0.436085 0.424619 0.338918 1.000000 1.000000 1.000000
4263 0.236909 0.436959 0.436173 0.339089 0.338610 1.000000 1.000000 1.000000
4264 0.236909 0.436536 0.436306 0.338888 0.338726 1.000000 1.000000 1.000000
4265 0.236909 0.437778 0.436236 0.339694 0.339527 1.000000 1.000000 1.000000
4266 0.236909 0.436341 0.436003 0.338661 0.338361 1.000000 1.000000 1.000000
4267 0.236909 0.542638 0.435194 0.455528 0.336733 1.000000 1.000000 1.000000
4268 0.236909 0.436542 0.436237 0.340057 0.339954 1.000000 1.000000 1.000000
4269 0.236909 0.433766 0.433323 0.331647 0.330920 1.000000 1.000000 1.000000
4270 0.236909 0.437776 0.436372 0.337589 0.337715 1.000000 1.000000 1.000000
4271 0.236909 0.543717 0.435481 0.458755 0.335891 1.000000 1.000000 1.000000
4272 0.236909 0.487600 0.435007 0.373346 0.334578 1.000000 1.000000 1.000000
4273 0.236909 0.488747 0.436005 0.374997 0.338131 1.000000 1.000000 1.000000
4274 0.236909 0.548418 0.437772 0.476686 0.339505 1.000000 1.000000 1.000000
4275 0.236909 0.435846 0.435458 0.337464 0.337193 1.000000 1.000000 1.000000
4276 0.236909 0.483559 0.436328 0.367221 0.339948 1.000000 1.000000 1.000000
4277 0.236909 0.436328 0.435838 0.339435 0.339122 1.000000 1.000000 1.000000
4278 0.236909 0.436033 0.435669 0.339229 0.339029 1.000000 1.000000 1.000000
4279 0.236909 0.472747 0.435745 0.344024 0.336285 1.000000 1.000000 1.000000
4280 0.236909 0.488645 0.435939 0.372361 0.335809 1.000000 1.000000 1.000000
4281 0.236909 0.528097 0.434313 0.418433 0.333970 1.000000 1.000000 1.000000
4282 0.236909 0.434457 0.434010 0.333578 0.332728 1.000000 1.000000 1.000000
4283 0.236909 0.532336 0.434918 0.423499 0.337194 1.000000 1.000000 1.000000
4284 0.236909 0.529914 0.434933 0.420148 0.334954 1.000000 1.000000 1.000000
4285 0.236909 0.435288 0.435127 0.337035 0.336841 1.000000 1.000000 1.000000
4286 0.236909 0.437042 0.435833 0.339101 0.338682 1.000000 1.000000 1.000000
4287 0.236909 0.530088 0.435818 0.418661 0.336470 1.000000 1.000000 1.000000
4288 0.236909 0.435730 0.435407 0.338154 0.337957 1.000000 1.000000 1.000000
4289 0.236909 0.437268 0.436129 0.339738 0.339636 1.000000 1.000000 1.000000
4290 0.236909 0.437177 0.435817 0.339130 0.338610 1.000000 1.000000 1.000000
4291 0.246209 0.510925 0.426380 0.369558 0.320756 1.000000 1.000000 1.000000
4292 0.246209 0.509766 0.426798 0.370720 0.322268 1.000000 1.000000 1.000000
4293 0.246209 0.521581 0.426934 0.392597 0.323277 1.000000 1.000000 1.000000
4294 0.246209 0.427692 0.426869 0.322781 0.322561 1.000000 1.000000 1.000000
4295 0.246209 0.536458 0.426620 0.433120 0.319187 1.000000 1.000000 1.000000
4296 0.246209 0.527367 0.425612 0.411134 0.319741 1.000000 1.000000 1.000000
4297 0.246209 0.518635 0.426873 0.386475 0.319894 1.000000 1.000000 1.000000
4298 0.246209 0.532214 0.426855 0.421306 0.322224 1.000000 1.000000 1.000000
4299 0.246209 0.525004 0.425876 0.404254 0.320486 1.000000 1.000000 1.000000
4300 0.246209 0.538816 0.427082 0.441257 0.322883 1.000000 1.000000 1.000000
4301 0.246209 0.516602 0.426409 0.385089 0.321379 1.000000 1.000000 1.000000
4302 0.246209 0.500783 0.426753 0.353104 0.322375 1.000000 1.000000 1.000000
4303 0.246209 0.426727 0.426495 0.322620 0.322032 1.000000 1.000000 1.000000
4304 0.246209 0.479910 0.426930 0.340446 0.323795 1.000000 1.000000 1.000000
4305 0.246209 0.536630 0.424991 0.435038 0.316529 1.000000 1.000000 1.000000
4306 0.246209 0.540258 0.426333 0.445866 0.320194 1.000000 1.000000 1.000000
4307 0.246209 0.477496 0.426645 0.333532 0.322976 1.000000 1.000000 1.000000
4308 0.246209 0.427120 0.426906 0.322818 0.322752 1.000000 1.000000 1.000000
4309 0.246209 0.427493 0.426263 0.321888 0.320930 1.000000 1.000000 1.000000
4310 0.246209 0.476532 0.425880 0.341859 0.319030 1.000000 1.000000 1.000000
4311 0.246209 0.427262 0.426871 0.320803 0.320835 1.000000 1.000000 1.000000
4312 0.246209 0.537578 0.426881 0.436862 0.321571 1.000000 1.000000 1.000000
4313 0.246209 0.475256 0.427086 0.329106 0.321962 1.000000 1.000000 1.000000
4314 0.246209 0.426804 0.426715 0.323639 0.323567 1.000000 1.000000 1.000000
4315 0.246209 0.430269 0.426962 0.320919 0.320191 1.000000 1.000000 1.000000
4316 0.246209 0.522624 0.425718 0.394653 0.318425 1.000000 1.000000 1.000000
4317 0.246209 0.533496 0.426782 0.424076 0.322193 1.000000 1.000000 1.000000
4318 0.246209 0.482041 0.426075 0.354112 0.319506 1.000000 1.000000 1.000000
4319 0.246209 0.426945 0.426367 0.320780 0.320743 1.000000 1.000000 1.000000
4320 0.246209 0.534818 0.426231 0.428575 0.318244 1.000000 1.000000 1.000000
4321 0.255874 0.529439 0.416483 0.410427 0.302563 1.000000 1.000000 1.000000
4322 0.255874 0.533371 0.419187 0.420704 0.307128 1.000000 1.000000 1.000000
4323 0.255874 0.507823 0.418091 0.355090 0.307996 1.000000 1.000000 1.000000
4324 0.255874 0.525192 0.415229 0.404475 0.298538 1.000000 1.000000 1.000000
4325 0.255874 0.518283 0.418548 0.377576 0.308137 1.000000 1.000000 1.000000
4326 0.255874 0.474485 0.417887 0.338927 0.307990 1.000000 1.000000 1.000000
4327 0.255874 0.418703 0.417870 0.308624 0.308400 1.000000 1.000000 1.000000
4328 0.255874 0.455649 0.415433 0.306321 0.300244 1.000000 1.000000 1.000000
4329 0.255874 0.519797 0.415012 0.397485 0.298714 1.000000 1.000000 1.000000
4330 0.255874 0.529411 0.416520 0.408303 0.303265 1.000000 1.000000 1.000000
4331 0.255874 0.476171 0.417216 0.319821 0.306452 1.000000 1.000000 1.000000
4332 0.255874 0.495978 0.417718 0.341809 0.306696 1.000000 1.000000 1.000000
4333 0.255874 0.530394 0.418017 0.410421 0.307673 1.000000 1.000000 1.000000
4334 0.255874 0.418465 0.417880 0.308546 0.308340 1.000000 1.000000 1.000000
4335 0.255874 0.504214 0.418019 0.349544 0.307518 1.000000 1.000000 1.000000
4336 0.255874 0.503530 0.417246 0.355991 0.305618 1.000000 1.000000 1.000000
4337 0.255874 0.535049 0.418222 0.425973 0.305414 1.000000 1.000000 1.000000
4338 0.255874 0.421045 0.417482 0.307770 0.307448 1.000000 1.000000 1.000000
4339 0.255874 0.471932 0.417680 0.334768 0.307415 1.000000 1.000000 1.000000
4340 0.255874 0.418750 0.417834 0.308305 0.308136 1.000000 1.000000 1.000000
4341 0.255874 0.532321 0.416313 0.418512 0.301708 1.000000 1.000000 1.000000
4342 0.255874 0.418199 0.417757 0.307738 0.307671 1.000000 1.000000 1.000000
4343 0.255874 0.417157 0.416916 0.305115 0.304821 1.000000 1.000000 1.000000
4344 0.255874 0.511030 0.417648 0.367595 0.307147 1.000000 1.000000 1.000000
4345 0.255874 0.473568 0.417954 0.322941 0.306553 1.000000 1.000000 1.000000
4346 0.255874 0.476668 0.417714 0.345486 0.307752 1.000000 1.000000 1.000000
4347 0.255874 0.509848 0.418176 0.361820 0.306015 1.000000 1.000000 1.000000
4348 0.255874 0.513645 0.417475 0.366277 0.307431 1.000000 1.000000 1.000000
4349 0.255874 0.534135 0.416544 0.423524 0.303766 1.000000 1.000000 1.000000
4350 0.255874 0.470501 0.418680 0.325907 0.307507 1.000000 1.000000 1.000000
4351 0.265919 0.530469 0.408245 0.409019 0.289139 1.000000 1.000000 1.000000
4352 0.265919 0.537529 0.407762 0.434270 0.288532 1.000000 1.000000 1.000000
4353 0.265919 0.517684 0.410219 0.368155 0.292273 1.000000 1.000000 1.000000
4354 0.265919 0.468298 0.409078 0.303740 0.292070 1.000000 1.000000 1.000000
4355 0.265919 0.479528 0.409626 0.303228 0.290939 1.000000 1.000000 1.000000
4356 0.265919 0.530868 0.409611 0.408205 0.293169 1.000000 1.000000 1.000000
4357 0.265919 0.531524 0.407470 0.413041 0.286324 1.000000 1.000000 1.000000
4358 0.265919 0.523993 0.408680 0.388333 0.288413 1.000000 1.000000 1.000000
4359 0.265919 0.408783 0.407721 0.287195 0.286707 1.000000 1.000000 1.000000
4360 0.265919 0.496812 0.409285 0.331415 0.292403 1.000000 1.000000 1.000000
4361 0.265919 0.483682 0.408880 0.320490 0.289158 1.000000 1.000000 1.000000
4362 0.265919 0.524352 0.408769 0.388558 0.290185 1.000000 1.000000 1.000000
4363 0.265919 0.488505 0.407696 0.324088 0.287296 1.000000 1.000000 1.000000
4364 0.265919 0.464171 0.409175 0.308791 0.292421 1.000000 1.000000 1.000000
4365 0.265919 0.529096 0.408480 0.402946 0.290550 1.000000 1.000000 1.000000
4366 0.265919 0.474647 0.408700 0.300509 0.291465 1.000000 1.000000 1.000000
4367 0.265919 0.456512 0.408341 0.289191 0.290466 1.000000 1.000000 1.000000
