#Optimization obtained via Optimization of the distance to the set of unitaries
#
#Identifier DeltaT PurityOpt PurityStand MutInfOpt MutInfStand Purity1 Purity2 Purity3
#
2947 0.043531 0.822132 0.819466 1.002534 0.990162 1.000000 1.000000 1.000000
2948 0.043531 0.822014 0.819804 1.002614 0.990744 1.000000 1.000000 1.000000
2949 0.043531 0.821404 0.818883 1.001244 0.989096 1.000000 1.000000 1.000000
2950 0.043531 0.822742 0.820003 1.004409 0.991060 1.000000 1.000000 1.000000
2951 0.043531 0.821535 0.819902 1.000512 0.990945 1.000000 1.000000 1.000000
2952 0.043531 0.821853 0.819191 1.002813 0.989594 1.000000 1.000000 1.000000
2953 0.043531 0.822482 0.819853 1.003117 0.990824 1.000000 1.000000 1.000000
2954 0.043531 0.821833 0.818938 1.002215 0.989197 1.000000 1.000000 1.000000
2955 0.043531 0.821409 0.819756 1.000698 0.990645 1.000000 1.000000 1.000000
2956 0.043531 0.819945 0.817722 0.998839 0.986909 1.000000 1.000000 1.000000
2957 0.043531 0.818734 0.817313 0.994701 0.986143 1.000000 1.000000 1.000000
2958 0.043531 0.822791 0.819032 1.004388 0.989377 1.000000 1.000000 1.000000
2959 0.043531 0.820148 0.817789 0.999121 0.986997 1.000000 1.000000 1.000000
2960 0.043531 0.821823 0.820210 1.001485 0.991456 1.000000 1.000000 1.000000
2961 0.043531 0.820972 0.818769 1.000441 0.988872 1.000000 1.000000 1.000000
2962 0.043531 0.821705 0.819740 1.001979 0.990620 1.000000 1.000000 1.000000
2963 0.043531 0.822154 0.819398 1.003619 0.990017 1.000000 1.000000 1.000000
2964 0.043531 0.821303 0.818173 1.001794 0.987734 1.000000 1.000000 1.000000
2965 0.043531 0.822396 0.819987 1.003713 0.991039 1.000000 1.000000 1.000000
2966 0.043531 0.821155 0.819222 0.999744 0.989706 1.000000 1.000000 1.000000
2967 0.043531 0.822444 0.819746 1.003729 0.990590 1.000000 1.000000 1.000000
2968 0.043531 0.821435 0.819190 0.999605 0.989654 1.000000 1.000000 1.000000
2969 0.043531 0.820629 0.819558 0.998647 0.990279 1.000000 1.000000 1.000000
2970 0.043531 0.821685 0.819238 1.001105 0.989736 1.000000 1.000000 1.000000
2971 0.045240 0.816377 0.813308 0.992788 0.979026 1.000000 1.000000 1.000000
2972 0.045240 0.816729 0.812986 0.993392 0.978521 1.000000 1.000000 1.000000
2973 0.045240 0.814177 0.812175 0.986741 0.977014 1.000000 1.000000 1.000000
2974 0.045240 0.813547 0.811273 0.986414 0.975302 1.000000 1.000000 1.000000
2975 0.045240 0.816544 0.813436 0.992558 0.979289 1.000000 1.000000 1.000000
2976 0.045240 0.816274 0.813121 0.992951 0.978704 1.000000 1.000000 1.000000
2977 0.045240 0.815496 0.813912 0.989806 0.980111 1.000000 1.000000 1.000000
2978 0.045240 0.816459 0.813547 0.993197 0.979431 1.000000 1.000000 1.000000
2979 0.045240 0.816247 0.813587 0.992184 0.979510 1.000000 1.000000 1.000000
2980 0.045240 0.815429 0.812527 0.990198 0.977635 1.000000 1.000000 1.000000
2981 0.045240 0.815876 0.813684 0.991142 0.979710 1.000000 1.000000 1.000000
2982 0.045240 0.815935 0.812098 0.991498 0.976894 1.000000 1.000000 1.000000
2983 0.045240 0.815675 0.812926 0.991979 0.978329 1.000000 1.000000 1.000000
2984 0.045240 0.816291 0.813435 0.992614 0.979206 1.000000 1.000000 1.000000
2985 0.045240 0.815638 0.813952 0.989790 0.980207 1.000000 1.000000 1.000000
2986 0.045240 0.816583 0.813978 0.992998 0.980253 1.000000 1.000000 1.000000
2987 0.045240 0.816450 0.814073 0.992484 0.980426 1.000000 1.000000 1.000000
2988 0.045240 0.815330 0.811489 0.990721 0.975885 1.000000 1.000000 1.000000
2989 0.045240 0.814593 0.813414 0.987142 0.979200 1.000000 1.000000 1.000000
2990 0.045240 0.815478 0.813548 0.989725 0.979458 1.000000 1.000000 1.000000
2991 0.045240 0.815858 0.812693 0.992389 0.977904 1.000000 1.000000 1.000000
2992 0.045240 0.814295 0.810777 0.988235 0.974412 1.000000 1.000000 1.000000
2993 0.045240 0.816567 0.813231 0.993632 0.978949 1.000000 1.000000 1.000000
2994 0.045240 0.815994 0.812486 0.991052 0.977623 1.000000 1.000000 1.000000
2995 0.045240 0.816530 0.812935 0.992915 0.978458 1.000000 1.000000 1.000000
2996 0.045240 0.816607 0.813911 0.993541 0.980118 1.000000 1.000000 1.000000
2997 0.045240 0.816075 0.813431 0.990787 0.979267 1.000000 1.000000 1.000000
2998 0.045240 0.816208 0.814223 0.991858 0.980677 1.000000 1.000000 1.000000
2999 0.045240 0.816260 0.812867 0.992476 0.978207 1.000000 1.000000 1.000000
3000 0.045240 0.816596 0.812694 0.993078 0.977965 1.000000 1.000000 1.000000
3001 0.047015 0.810905 0.805249 0.983512 0.964685 1.000000 1.000000 1.000000
3002 0.047015 0.808750 0.804227 0.977796 0.963011 1.000000 1.000000 1.000000
3003 0.047015 0.809727 0.806950 0.980185 0.967688 1.000000 1.000000 1.000000
3004 0.047015 0.808130 0.807150 0.975497 0.967948 1.000000 1.000000 1.000000
3005 0.047015 0.810004 0.807274 0.980658 0.968198 1.000000 1.000000 1.000000
3006 0.047015 0.810007 0.807491 0.981435 0.968581 1.000000 1.000000 1.000000
3007 0.047015 0.809912 0.807188 0.980492 0.968032 1.000000 1.000000 1.000000
3008 0.047015 0.809918 0.806383 0.980269 0.966619 1.000000 1.000000 1.000000
3009 0.047015 0.809387 0.806330 0.979312 0.966508 1.000000 1.000000 1.000000
3010 0.047015 0.810562 0.807682 0.982248 0.968960 1.000000 1.000000 1.000000
3011 0.047015 0.809740 0.807321 0.980145 0.968348 1.000000 1.000000 1.000000
3012 0.047015 0.808956 0.805884 0.977258 0.965848 1.000000 1.000000 1.000000
3013 0.047015 0.810571 0.806309 0.983081 0.966560 1.000000 1.000000 1.000000
3014 0.047015 0.810741 0.805340 0.982937 0.964943 1.000000 1.000000 1.000000
3015 0.047015 0.810078 0.805513 0.981642 0.965081 1.000000 1.000000 1.000000
3016 0.047015 0.808105 0.805117 0.978274 0.964246 1.000000 1.000000 1.000000
3017 0.047015 0.811022 0.808082 0.983827 0.969675 1.000000 1.000000 1.000000
3018 0.047015 0.810832 0.807056 0.983599 0.967884 1.000000 1.000000 1.000000
3019 0.047015 0.810207 0.805889 0.981644 0.965901 1.000000 1.000000 1.000000
3020 0.047015 0.809146 0.804546 0.979494 0.963518 1.000000 1.000000 1.000000
3021 0.047015 0.810426 0.807356 0.982211 0.968357 1.000000 1.000000 1.000000
3022 0.047015 0.809652 0.807393 0.979545 0.968435 1.000000 1.000000 1.000000
3023 0.047015 0.808855 0.806030 0.979449 0.965995 1.000000 1.000000 1.000000
3024 0.047015 0.810152 0.807710 0.981390 0.968977 1.000000 1.000000 1.000000
3025 0.047015 0.810451 0.807233 0.982906 0.968106 1.000000 1.000000 1.000000
3026 0.047015 0.809833 0.806789 0.980755 0.967394 1.000000 1.000000 1.000000
3027 0.047015 0.809831 0.807007 0.979867 0.967776 1.000000 1.000000 1.000000
3028 0.047015 0.810540 0.807294 0.982893 0.968288 1.000000 1.000000 1.000000
3029 0.047015 0.809639 0.806958 0.980600 0.967646 1.000000 1.000000 1.000000
3030 0.047015 0.809848 0.806873 0.981302 0.967431 1.000000 1.000000 1.000000
3031 0.048861 0.804648 0.800910 0.971818 0.956927 1.000000 1.000000 1.000000
3032 0.048861 0.804478 0.801203 0.971922 0.957420 1.000000 1.000000 1.000000
3033 0.048861 0.803571 0.799602 0.969772 0.954557 1.000000 1.000000 1.000000
3034 0.048861 0.804691 0.801283 0.972352 0.957507 1.000000 1.000000 1.000000
3035 0.048861 0.802696 0.799419 0.968332 0.954218 1.000000 1.000000 1.000000
3036 0.048861 0.803859 0.800443 0.970782 0.956041 1.000000 1.000000 1.000000
3037 0.048861 0.803849 0.799201 0.969916 0.953905 1.000000 1.000000 1.000000
3038 0.048861 0.804180 0.801040 0.971367 0.957060 1.000000 1.000000 1.000000
3039 0.048861 0.802526 0.796416 0.966644 0.949083 1.000000 1.000000 1.000000
3040 0.048861 0.803635 0.799223 0.970227 0.953894 1.000000 1.000000 1.000000
3041 0.048861 0.803692 0.801170 0.969495 0.957298 1.000000 1.000000 1.000000
3042 0.048861 0.802560 0.800100 0.967388 0.955405 1.000000 1.000000 1.000000
3043 0.048861 0.803725 0.800515 0.970136 0.956126 1.000000 1.000000 1.000000
3044 0.048861 0.804227 0.800020 0.970779 0.955393 1.000000 1.000000 1.000000
3045 0.048861 0.804116 0.801358 0.970390 0.957653 1.000000 1.000000 1.000000
3046 0.048861 0.801747 0.797766 0.966663 0.951409 1.000000 1.000000 1.000000
3047 0.048861 0.803836 0.799315 0.969822 0.954129 1.000000 1.000000 1.000000
3048 0.048861 0.803787 0.800516 0.970586 0.956128 1.000000 1.000000 1.000000
3049 0.048861 0.803895 0.801362 0.969564 0.957700 1.000000 1.000000 1.000000
3050 0.048861 0.803571 0.800795 0.969175 0.956649 1.000000 1.000000 1.000000
3051 0.048861 0.804233 0.801176 0.971566 0.957304 1.000000 1.000000 1.000000
3052 0.048861 0.802780 0.800943 0.967280 0.956906 1.000000 1.000000 1.000000
3053 0.048861 0.803793 0.800695 0.970658 0.956453 1.000000 1.000000 1.000000
3054 0.048861 0.803831 0.800678 0.971002 0.956426 1.000000 1.000000 1.000000
3055 0.048861 0.803818 0.799550 0.969946 0.954500 1.000000 1.000000 1.000000
3056 0.048861 0.804218 0.800989 0.971265 0.956991 1.000000 1.000000 1.000000
3057 0.048861 0.803395 0.800648 0.968396 0.956358 1.000000 1.000000 1.000000
3058 0.048861 0.804042 0.801622 0.970497 0.958138 1.000000 1.000000 1.000000
3059 0.048861 0.804934 0.800993 0.972939 0.957060 1.000000 1.000000 1.000000
3060 0.048861 0.802430 0.799261 0.968170 0.953921 1.000000 1.000000 1.000000
3061 0.050779 0.796009 0.792772 0.955757 0.942337 1.000000 1.000000 1.000000
3062 0.050779 0.797889 0.794789 0.959504 0.945998 1.000000 1.000000 1.000000
3063 0.050779 0.796270 0.793959 0.954781 0.944537 1.000000 1.000000 1.000000
3064 0.050779 0.797516 0.794754 0.957885 0.945877 1.000000 1.000000 1.000000
3065 0.050779 0.798242 0.794814 0.960608 0.946070 1.000000 1.000000 1.000000
3066 0.050779 0.796025 0.793821 0.955258 0.944252 1.000000 1.000000 1.000000
3067 0.050779 0.798292 0.795065 0.960777 0.946506 1.000000 1.000000 1.000000
3068 0.050779 0.797667 0.794799 0.958949 0.945998 1.000000 1.000000 1.000000
3069 0.050779 0.796282 0.794433 0.954207 0.945383 1.000000 1.000000 1.000000
3070 0.050779 0.797918 0.794416 0.960340 0.945304 1.000000 1.000000 1.000000
3071 0.050779 0.795909 0.793591 0.955289 0.943812 1.000000 1.000000 1.000000
3072 0.050779 0.797677 0.793791 0.959383 0.944302 1.000000 1.000000 1.000000
3073 0.050779 0.797250 0.794000 0.959112 0.944554 1.000000 1.000000 1.000000
3074 0.050779 0.797604 0.794617 0.958709 0.945663 1.000000 1.000000 1.000000
3075 0.050779 0.797714 0.793497 0.960128 0.943668 1.000000 1.000000 1.000000
3076 0.050779 0.794513 0.794817 0.949237 0.946037 1.000000 1.000000 1.000000
3077 0.050779 0.798641 0.792966 0.961863 0.942921 1.000000 1.000000 1.000000
3078 0.050779 0.796565 0.793934 0.955991 0.944437 1.000000 1.000000 1.000000
3079 0.050779 0.797085 0.794059 0.956338 0.944765 1.000000 1.000000 1.000000
3080 0.050779 0.794957 0.793703 0.951951 0.943985 1.000000 1.000000 1.000000
3081 0.050779 0.797559 0.795043 0.958804 0.946451 1.000000 1.000000 1.000000
3082 0.050779 0.798015 0.792935 0.959445 0.942844 1.000000 1.000000 1.000000
3083 0.050779 0.796878 0.793278 0.958071 0.943404 1.000000 1.000000 1.000000
3084 0.050779 0.796576 0.792481 0.957434 0.941768 1.000000 1.000000 1.000000
3085 0.050779 0.798533 0.795319 0.961401 0.946933 1.000000 1.000000 1.000000
3086 0.050779 0.796128 0.792130 0.956942 0.941357 1.000000 1.000000 1.000000
3087 0.050779 0.796878 0.792771 0.958060 0.942525 1.000000 1.000000 1.000000
3088 0.050779 0.796730 0.794262 0.957055 0.945031 1.000000 1.000000 1.000000
3089 0.050779 0.797095 0.794543 0.957588 0.945524 1.000000 1.000000 1.000000
3090 0.050779 0.798558 0.795071 0.961671 0.946512 1.000000 1.000000 1.000000
3091 0.052773 0.791228 0.787136 0.947573 0.932499 1.000000 1.000000 1.000000
3092 0.052773 0.790058 0.787272 0.944313 0.932688 1.000000 1.000000 1.000000
3093 0.052773 0.791733 0.787165 0.948676 0.932544 1.000000 1.000000 1.000000
3094 0.052773 0.790861 0.786551 0.947725 0.931502 1.000000 1.000000 1.000000
3095 0.052773 0.791324 0.787272 0.949060 0.932666 1.000000 1.000000 1.000000
3096 0.052773 0.791764 0.787814 0.949729 0.933653 1.000000 1.000000 1.000000
3097 0.052773 0.791801 0.787410 0.949232 0.932992 1.000000 1.000000 1.000000
3098 0.052773 0.792094 0.788022 0.950506 0.934098 1.000000 1.000000 1.000000
3099 0.052773 0.791663 0.786937 0.949271 0.932208 1.000000 1.000000 1.000000
3100 0.052773 0.787669 0.787208 0.937100 0.932571 1.000000 1.000000 1.000000
3101 0.052773 0.791123 0.786680 0.948598 0.931633 1.000000 1.000000 1.000000
3102 0.052773 0.789899 0.786475 0.943323 0.931482 1.000000 1.000000 1.000000
3103 0.052773 0.791587 0.787799 0.948646 0.933724 1.000000 1.000000 1.000000
3104 0.052773 0.788010 0.785092 0.941465 0.928781 1.000000 1.000000 1.000000
3105 0.052773 0.791642 0.785633 0.949009 0.930084 1.000000 1.000000 1.000000
3106 0.052773 0.789700 0.786779 0.944587 0.931803 1.000000 1.000000 1.000000
3107 0.052773 0.790266 0.788469 0.944595 0.934809 1.000000 1.000000 1.000000
3108 0.052773 0.790949 0.787043 0.946895 0.932417 1.000000 1.000000 1.000000
3109 0.052773 0.789951 0.786569 0.945696 0.931372 1.000000 1.000000 1.000000
3110 0.052773 0.790085 0.787823 0.944853 0.933658 1.000000 1.000000 1.000000
3111 0.052773 0.789744 0.788187 0.943459 0.934293 1.000000 1.000000 1.000000
3112 0.052773 0.789517 0.785767 0.944482 0.930068 1.000000 1.000000 1.000000
3113 0.052773 0.790606 0.788255 0.945964 0.934422 1.000000 1.000000 1.000000
3114 0.052773 0.788181 0.787111 0.937406 0.932511 1.000000 1.000000 1.000000
3115 0.052773 0.791951 0.788688 0.949067 0.935168 1.000000 1.000000 1.000000
3116 0.052773 0.790749 0.786920 0.947597 0.932106 1.000000 1.000000 1.000000
3117 0.052773 0.790567 0.787128 0.946303 0.932536 1.000000 1.000000 1.000000
3118 0.052773 0.790965 0.788585 0.946643 0.935036 1.000000 1.000000 1.000000
3119 0.052773 0.791703 0.787968 0.949036 0.933912 1.000000 1.000000 1.000000
3120 0.052773 0.791737 0.787701 0.948997 0.933510 1.000000 1.000000 1.000000
3121 0.054844 0.783789 0.780462 0.932839 0.920847 1.000000 1.000000 1.000000
3122 0.054844 0.784566 0.780603 0.936281 0.921040 1.000000 1.000000 1.000000
3123 0.054844 0.783876 0.781184 0.932890 0.922001 1.000000 1.000000 1.000000
3124 0.054844 0.784530 0.779103 0.935956 0.918516 1.000000 1.000000 1.000000
3125 0.054844 0.785309 0.781494 0.938086 0.922510 1.000000 1.000000 1.000000
3126 0.054844 0.784118 0.779661 0.935186 0.919508 1.000000 1.000000 1.000000
3127 0.054844 0.783889 0.778505 0.935515 0.917329 1.000000 1.000000 1.000000
3128 0.054844 0.784675 0.781457 0.936075 0.922473 1.000000 1.000000 1.000000
3129 0.054844 0.784456 0.779813 0.935948 0.919721 1.000000 1.000000 1.000000
3130 0.054844 0.782694 0.779455 0.931129 0.918910 1.000000 1.000000 1.000000
3131 0.054844 0.782405 0.778530 0.931732 0.917442 1.000000 1.000000 1.000000
3132 0.054844 0.785385 0.780648 0.938018 0.921174 1.000000 1.000000 1.000000
3133 0.054844 0.785090 0.780514 0.937796 0.920951 1.000000 1.000000 1.000000
3134 0.054844 0.783826 0.781068 0.933986 0.921795 1.000000 1.000000 1.000000
3135 0.054844 0.783920 0.780247 0.934984 0.920302 1.000000 1.000000 1.000000
3136 0.054844 0.783653 0.780503 0.933340 0.920819 1.000000 1.000000 1.000000
3137 0.054844 0.782486 0.779138 0.932176 0.918374 1.000000 1.000000 1.000000
3138 0.054844 0.784315 0.781729 0.933814 0.922935 1.000000 1.000000 1.000000
3139 0.054844 0.785011 0.781545 0.937253 0.922674 1.000000 1.000000 1.000000
3140 0.054844 0.784541 0.780522 0.936608 0.920790 1.000000 1.000000 1.000000
3141 0.054844 0.783738 0.779540 0.934079 0.919164 1.000000 1.000000 1.000000
3142 0.054844 0.785553 0.781220 0.938604 0.922152 1.000000 1.000000 1.000000
3143 0.054844 0.784390 0.779917 0.936518 0.919716 1.000000 1.000000 1.000000
3144 0.054844 0.784228 0.778520 0.934146 0.917579 1.000000 1.000000 1.000000
3145 0.054844 0.782856 0.781514 0.930164 0.922543 1.000000 1.000000 1.000000
3146 0.054844 0.785066 0.781526 0.936969 0.922596 1.000000 1.000000 1.000000
3147 0.054844 0.784514 0.781452 0.935945 0.922319 1.000000 1.000000 1.000000
3148 0.054844 0.783194 0.780125 0.932775 0.920246 1.000000 1.000000 1.000000
3149 0.054844 0.782608 0.777531 0.930224 0.915966 1.000000 1.000000 1.000000
3150 0.054844 0.784631 0.780166 0.935901 0.920314 1.000000 1.000000 1.000000
3151 0.056997 0.777504 0.773417 0.922026 0.908331 1.000000 1.000000 1.000000
3152 0.056997 0.778097 0.773659 0.925478 0.908822 1.000000 1.000000 1.000000
3153 0.056997 0.778004 0.773591 0.924990 0.908616 1.000000 1.000000 1.000000
3154 0.056997 0.778581 0.769962 0.926461 0.902825 1.000000 1.000000 1.000000
3155 0.056997 0.777995 0.773893 0.924114 0.909306 1.000000 1.000000 1.000000
3156 0.056997 0.777703 0.772695 0.924783 0.907132 1.000000 1.000000 1.000000
3157 0.056997 0.777087 0.774909 0.920928 0.911035 1.000000 1.000000 1.000000
3158 0.056997 0.778046 0.774230 0.925163 0.909793 1.000000 1.000000 1.000000
3159 0.056997 0.776318 0.772735 0.921491 0.907163 1.000000 1.000000 1.000000
3160 0.056997 0.776681 0.773161 0.921733 0.908040 1.000000 1.000000 1.000000
3161 0.056997 0.776516 0.772999 0.922047 0.907644 1.000000 1.000000 1.000000
3162 0.056997 0.778149 0.771260 0.924279 0.904932 1.000000 1.000000 1.000000
3163 0.056997 0.776425 0.772631 0.921041 0.906878 1.000000 1.000000 1.000000
3164 0.056997 0.777121 0.772491 0.922416 0.906810 1.000000 1.000000 1.000000
3165 0.056997 0.777966 0.772676 0.924857 0.907212 1.000000 1.000000 1.000000
3166 0.056997 0.778159 0.774750 0.924941 0.910754 1.000000 1.000000 1.000000
3167 0.056997 0.776402 0.772433 0.921463 0.906768 1.000000 1.000000 1.000000
3168 0.056997 0.777953 0.773702 0.925653 0.908928 1.000000 1.000000 1.000000
3169 0.056997 0.777509 0.773001 0.924795 0.907649 1.000000 1.000000 1.000000
3170 0.056997 0.776827 0.773639 0.921158 0.908838 1.000000 1.000000 1.000000
3171 0.056997 0.777830 0.774589 0.924145 0.910467 1.000000 1.000000 1.000000
3172 0.056997 0.779108 0.773495 0.927449 0.908674 1.000000 1.000000 1.000000
3173 0.056997 0.776685 0.772683 0.920129 0.907250 1.000000 1.000000 1.000000
3174 0.056997 0.775682 0.771837 0.919903 0.905541 1.000000 1.000000 1.000000
3175 0.056997 0.774736 0.771378 0.917962 0.904787 1.000000 1.000000 1.000000
3176 0.056997 0.778216 0.774784 0.924526 0.910766 1.000000 1.000000 1.000000
3177 0.056997 0.777776 0.771456 0.922977 0.905144 1.000000 1.000000 1.000000
3178 0.056997 0.777953 0.773426 0.923308 0.908345 1.000000 1.000000 1.000000
3179 0.056997 0.777833 0.772301 0.924872 0.906687 1.000000 1.000000 1.000000
3180 0.056997 0.776985 0.773514 0.921312 0.908588 1.000000 1.000000 1.000000
3181 0.059235 0.771111 0.766595 0.912882 0.896524 1.000000 1.000000 1.000000
3182 0.059235 0.771908 0.767063 0.913114 0.897310 1.000000 1.000000 1.000000
3183 0.059235 0.771972 0.766462 0.914584 0.896392 1.000000 1.000000 1.000000
3184 0.059235 0.768174 0.765096 0.905444 0.893910 1.000000 1.000000 1.000000
3185 0.059235 0.771442 0.767248 0.912931 0.897730 1.000000 1.000000 1.000000
3186 0.059235 0.767759 0.762437 0.906704 0.889470 1.000000 1.000000 1.000000
3187 0.059235 0.771687 0.765828 0.914218 0.895389 1.000000 1.000000 1.000000
3188 0.059235 0.770341 0.765450 0.910951 0.894633 1.000000 1.000000 1.000000
3189 0.059235 0.769111 0.766704 0.905763 0.896719 1.000000 1.000000 1.000000
3190 0.059235 0.769286 0.766391 0.907709 0.896123 1.000000 1.000000 1.000000
3191 0.059235 0.770779 0.765788 0.912962 0.895007 1.000000 1.000000 1.000000
3192 0.059235 0.771029 0.765810 0.909914 0.895112 1.000000 1.000000 1.000000
3193 0.059235 0.769363 0.765145 0.909973 0.893952 1.000000 1.000000 1.000000
3194 0.059235 0.770097 0.765733 0.909085 0.895232 1.000000 1.000000 1.000000
3195 0.059235 0.770898 0.766037 0.910407 0.895468 1.000000 1.000000 1.000000
3196 0.059235 0.766923 0.764900 0.902558 0.893561 1.000000 1.000000 1.000000
3197 0.059235 0.770862 0.764410 0.912736 0.892855 1.000000 1.000000 1.000000
3198 0.059235 0.770750 0.766183 0.911030 0.895987 1.000000 1.000000 1.000000
3199 0.059235 0.769460 0.764841 0.909503 0.893469 1.000000 1.000000 1.000000
3200 0.059235 0.770609 0.766801 0.911037 0.896921 1.000000 1.000000 1.000000
3201 0.059235 0.771979 0.767333 0.914603 0.897852 1.000000 1.000000 1.000000
3202 0.059235 0.769201 0.765326 0.909202 0.894325 1.000000 1.000000 1.000000
3203 0.059235 0.771778 0.767225 0.914663 0.897677 1.000000 1.000000 1.000000
3204 0.059235 0.769517 0.764970 0.909417 0.893702 1.000000 1.000000 1.000000
3205 0.059235 0.771267 0.765807 0.912901 0.895303 1.000000 1.000000 1.000000
3206 0.059235 0.770592 0.764226 0.911938 0.892452 1.000000 1.000000 1.000000
3207 0.059235 0.770274 0.763275 0.909587 0.891027 1.000000 1.000000 1.000000
3208 0.059235 0.769192 0.766406 0.907980 0.896221 1.000000 1.000000 1.000000
3209 0.059235 0.769820 0.766875 0.908099 0.897022 1.000000 1.000000 1.000000
3210 0.059235 0.769822 0.763274 0.908424 0.891162 1.000000 1.000000 1.000000
3211 0.061560 0.764145 0.758267 0.899541 0.882273 1.000000 1.000000 1.000000
3212 0.061560 0.764213 0.759731 0.899717 0.884454 1.000000 1.000000 1.000000
3213 0.061560 0.763554 0.759412 0.898627 0.884090 1.000000 1.000000 1.000000
3214 0.061560 0.763000 0.758566 0.898006 0.882581 1.000000 1.000000 1.000000
3215 0.061560 0.765014 0.760063 0.902271 0.885219 1.000000 1.000000 1.000000
3216 0.061560 0.764968 0.760168 0.903119 0.885410 1.000000 1.000000 1.000000
3217 0.061560 0.763847 0.758514 0.898929 0.882687 1.000000 1.000000 1.000000
3218 0.061560 0.764425 0.758008 0.901638 0.881631 1.000000 1.000000 1.000000
3219 0.061560 0.763283 0.759201 0.896955 0.883655 1.000000 1.000000 1.000000
3220 0.061560 0.765116 0.759628 0.903419 0.884468 1.000000 1.000000 1.000000
3221 0.061560 0.764978 0.759170 0.902944 0.883675 1.000000 1.000000 1.000000
3222 0.061560 0.760749 0.757581 0.892948 0.880830 1.000000 1.000000 1.000000
3223 0.061560 0.765057 0.760063 0.903370 0.885252 1.000000 1.000000 1.000000
3224 0.061560 0.761534 0.758825 0.893392 0.883033 1.000000 1.000000 1.000000
3225 0.061560 0.760605 0.757411 0.892942 0.880481 1.000000 1.000000 1.000000
3226 0.061560 0.763101 0.758696 0.897909 0.882901 1.000000 1.000000 1.000000
3227 0.061560 0.762947 0.758162 0.898322 0.881903 1.000000 1.000000 1.000000
3228 0.061560 0.760343 0.756322 0.892845 0.878662 1.000000 1.000000 1.000000
3229 0.061560 0.764300 0.759789 0.900492 0.884756 1.000000 1.000000 1.000000
3230 0.061560 0.763517 0.759582 0.898215 0.884429 1.000000 1.000000 1.000000
3231 0.061560 0.763854 0.760116 0.896779 0.885212 1.000000 1.000000 1.000000
3232 0.061560 0.763076 0.760143 0.896504 0.885265 1.000000 1.000000 1.000000
3233 0.061560 0.765030 0.759800 0.903010 0.884841 1.000000 1.000000 1.000000
3234 0.061560 0.762868 0.758220 0.898096 0.881916 1.000000 1.000000 1.000000
3235 0.061560 0.763902 0.759706 0.899834 0.884543 1.000000 1.000000 1.000000
3236 0.061560 0.761726 0.758091 0.895307 0.881730 1.000000 1.000000 1.000000
3237 0.061560 0.763961 0.759792 0.899965 0.884704 1.000000 1.000000 1.000000
3238 0.061560 0.764479 0.758294 0.901550 0.882198 1.000000 1.000000 1.000000
3239 0.061560 0.763118 0.759181 0.897756 0.883746 1.000000 1.000000 1.000000
3240 0.061560 0.764627 0.759938 0.901610 0.885027 1.000000 1.000000 1.000000
3241 0.063976 0.757681 0.752624 0.889677 0.872373 1.000000 1.000000 1.000000
3242 0.063976 0.755525 0.751000 0.885197 0.869555 1.000000 1.000000 1.000000
3243 0.063976 0.757867 0.750997 0.890545 0.869687 1.000000 1.000000 1.000000
3244 0.063976 0.757336 0.751004 0.889015 0.869731 1.000000 1.000000 1.000000
3245 0.063976 0.756738 0.751766 0.886417 0.870889 1.000000 1.000000 1.000000
3246 0.063976 0.757304 0.751428 0.889182 0.870293 1.000000 1.000000 1.000000
3247 0.063976 0.754987 0.750744 0.883585 0.869022 1.000000 1.000000 1.000000
3248 0.063976 0.756391 0.751453 0.886828 0.870323 1.000000 1.000000 1.000000
3249 0.063976 0.756989 0.751542 0.887681 0.870634 1.000000 1.000000 1.000000
3250 0.063976 0.756712 0.752125 0.886840 0.871522 1.000000 1.000000 1.000000
3251 0.063976 0.755682 0.751151 0.883818 0.869881 1.000000 1.000000 1.000000
3252 0.063976 0.751771 0.752746 0.872320 0.872554 1.000000 1.000000 1.000000
3253 0.063976 0.756422 0.752195 0.885755 0.871700 1.000000 1.000000 1.000000
3254 0.063976 0.757721 0.752006 0.890288 0.871296 1.000000 1.000000 1.000000
3255 0.063976 0.756268 0.752475 0.883833 0.872053 1.000000 1.000000 1.000000
3256 0.063976 0.755846 0.750895 0.884740 0.869287 1.000000 1.000000 1.000000
3257 0.063976 0.755342 0.748373 0.885039 0.864925 1.000000 1.000000 1.000000
3258 0.063976 0.756616 0.751648 0.887546 0.870634 1.000000 1.000000 1.000000
3259 0.063976 0.758066 0.750445 0.891025 0.868856 1.000000 1.000000 1.000000
3260 0.063976 0.758057 0.752825 0.890788 0.872726 1.000000 1.000000 1.000000
3261 0.063976 0.756366 0.751455 0.886043 0.870342 1.000000 1.000000 1.000000
3262 0.063976 0.756724 0.751450 0.888313 0.870297 1.000000 1.000000 1.000000
3263 0.063976 0.756292 0.749311 0.885305 0.866984 1.000000 1.000000 1.000000
3264 0.063976 0.755323 0.751921 0.883144 0.871165 1.000000 1.000000 1.000000
3265 0.063976 0.758120 0.749835 0.890018 0.867721 1.000000 1.000000 1.000000
3266 0.063976 0.756182 0.751283 0.886756 0.870053 1.000000 1.000000 1.000000
3267 0.063976 0.757205 0.751766 0.889225 0.870892 1.000000 1.000000 1.000000
3268 0.063976 0.755948 0.752221 0.884258 0.871586 1.000000 1.000000 1.000000
3269 0.063976 0.756411 0.751878 0.885624 0.871001 1.000000 1.000000 1.000000
