#Optimization obtained via Optimization of the purity of the resulting channel
#
#Identifier DeltaT PurityOpt PurityStand PurityBase MutInfOpt MutInfStand MutInfBase 
#
713 0.259502 0.999100 0.998659 0.658484 1.382373 1.380722 0.848907 

715 0.259502 0.996869 0.997082 0.566391 1.374600 1.375294 0.707234 

710 0.259502 0.991213 0.998861 0.505483 1.357947 1.381467 0.383995 

705 0.259502 0.995784 0.998748 0.558490 1.371171 1.381048 0.645635 

717 0.259502 0.997227 0.997442 0.608478 1.375769 1.376484 0.791290 

712 0.259502 0.998041 0.998642 0.532900 1.378520 1.380660 0.692395 

702 0.259502 0.993156 0.997934 0.542509 1.363379 1.378152 0.700244 

706 0.259502 0.995907 0.991299 0.527351 1.371545 1.358189 0.690315 

709 0.259502 0.991809 0.997532 0.643826 1.359569 1.376786 0.765305 

703 0.259502 0.991158 0.995626 0.669299 1.357800 1.370684 0.785752 

714 0.259502 0.989835 0.996323 0.509512 1.354235 1.372852 0.567224 

701 0.259502 0.994069 0.995527 0.584384 1.366008 1.370379 0.694294 

708 0.259502 0.993375 0.985368 0.642967 1.363999 1.342691 0.757626 

716 0.259502 0.994625 0.981262 0.712433 1.367658 1.332797 0.901859 

707 0.259502 0.994741 0.984530 0.540945 1.368000 1.340680 0.478880 

704 0.259502 0.992125 0.971967 0.592575 1.360457 1.311702 0.788076 

711 0.259502 0.995524 0.985441 0.512879 1.370362 1.342923 0.596572 

718 0.259502 0.993656 0.985860 0.592140 1.364809 1.343948 0.635298 

719 0.259502 0.995693 0.999763 0.501184 1.370887 1.385104 0.657951 

720 0.259502 0.990686 0.998725 0.565075 1.356492 1.380962 0.722766 

733 0.284804 0.996867 0.997312 0.559256 1.374591 1.376053 0.709870 

737 0.284804 0.994830 0.999415 0.734480 1.368265 1.383619 0.917277 

725 0.284804 0.995070 0.997430 0.613837 1.368988 1.376446 0.772597 

732 0.284804 0.994608 0.994893 0.643249 1.367609 1.368456 0.831371 

723 0.284804 0.995840 0.997593 0.592527 1.371343 1.376990 0.663518 

730 0.284804 0.996382 0.997800 0.538008 1.373038 1.377693 0.472645 

724 0.284804 0.990947 0.965974 0.668378 1.357194 1.298901 0.869853 

735 0.284804 0.998302 0.997505 0.713111 1.379435 1.376696 0.914471 

736 0.284804 0.997894 0.993601 0.586988 1.378015 1.364651 0.627130 

722 0.284804 0.997648 0.994692 0.575533 1.377175 1.367844 0.719185 

721 0.284804 0.996206 0.983270 0.567974 1.372482 1.337497 0.647286 

738 0.284804 0.994631 0.992361 0.512229 1.367664 1.361125 0.526806 

729 0.284804 0.992629 0.990812 0.587154 1.361869 1.356837 0.638730 

726 0.284804 0.993415 0.994650 0.527734 1.364105 1.367734 0.453601 

727 0.284804 0.992055 0.983435 0.534138 1.360252 1.338010 0.532175 

731 0.284804 0.987522 0.990521 0.530411 1.348182 1.356076 0.475198 

734 0.284804 0.993573 0.992493 0.510147 1.364568 1.361505 0.371328 

728 0.284804 0.998022 0.988845 0.679949 1.378456 1.351611 0.814435 

739 0.284804 0.992685 0.996859 0.617985 1.362029 1.374570 0.736187 

740 0.284804 0.987959 0.992811 0.551320 1.349269 1.362393 0.527121 

753 0.312572 0.997335 0.996127 0.526438 1.376126 1.372239 0.679535 

755 0.312572 0.996503 0.995138 0.692881 1.373423 1.369196 0.841111 

742 0.312572 0.999272 0.996103 0.852459 1.383047 1.372162 1.102116 

757 0.312572 0.990568 0.995894 0.857618 1.356166 1.371511 1.114019 

745 0.312572 0.996053 0.999436 0.687394 1.372006 1.383706 0.847641 

750 0.312572 0.997640 0.996431 0.512649 1.377149 1.373194 0.354690 

749 0.312572 0.997508 0.989180 0.643449 1.376705 1.352490 0.801762 

746 0.312572 0.992393 0.987855 0.506431 1.361217 1.349052 0.674367 

752 0.312572 0.997266 0.996141 0.544812 1.375895 1.372280 0.698151 

741 0.312572 0.996440 0.990332 0.563508 1.373225 1.355556 0.677819 

754 0.312572 0.970536 0.999017 0.628081 1.308553 1.382057 0.760139 

756 0.312572 0.994859 0.970299 0.621058 1.368350 1.307947 0.715701 

743 0.312572 0.996847 0.992347 0.681337 1.374531 1.361083 0.812681 

751 0.312572 0.995322 0.976363 0.589360 1.369753 1.321458 0.630729 

744 0.312572 0.990029 0.975291 0.647484 1.354755 1.319046 0.829183 

748 0.312572 0.998190 0.968175 0.579900 1.379041 1.303038 0.632306 

758 0.312572 0.986027 0.975454 0.561029 1.344315 1.319318 0.671798 

747 0.312572 0.992300 0.985850 0.601869 1.360961 1.343963 0.696656 

760 0.312572 0.993216 0.989385 0.571549 1.363538 1.353046 0.640010 

759 0.312572 0.994870 0.997472 0.675269 1.368381 1.376584 0.873669 

775 0.343047 0.997203 0.992955 0.821576 1.375685 1.362808 1.052278 

773 0.343047 0.998064 0.994286 0.575578 1.378601 1.366658 0.735353 

762 0.343047 0.997425 0.993644 0.879966 1.376423 1.364769 1.144006 

772 0.343047 0.997887 0.994072 0.702824 1.377989 1.366026 0.883770 

770 0.343047 0.997429 0.995744 0.515366 1.376440 1.371043 0.322006 

777 0.343047 0.995841 0.997373 0.954154 1.371341 1.376254 1.274917 

765 0.343047 0.989173 0.997962 0.700276 1.352469 1.378250 0.861933 

769 0.343047 0.983622 0.983245 0.559538 1.338441 1.337549 0.697565 

764 0.343047 0.985297 0.961574 0.554185 1.342567 1.289813 0.698029 

767 0.343047 0.996701 0.976539 0.515697 1.374054 1.321846 0.576365 

771 0.343047 0.982926 0.967803 0.550477 1.336746 1.302728 0.518811 

776 0.343047 0.994151 0.970045 0.586110 1.366258 1.307227 0.680401 

778 0.343047 0.995575 0.968959 0.509924 1.370520 1.305178 0.368959 

763 0.343047 0.987420 0.991735 0.636441 1.347918 1.359364 0.731552 

761 0.343047 0.989668 0.981876 0.657315 1.353777 1.334252 0.820814 

766 0.343047 0.991081 0.983107 0.512005 1.357596 1.337215 0.469373 

774 0.343047 0.983751 0.993254 0.612485 1.338682 1.363651 0.687766 

768 0.343047 0.985328 0.966228 0.541457 1.342557 1.298859 0.504421 

780 0.343047 0.992525 0.981896 0.552328 1.361577 1.334302 0.684057 

779 0.343047 0.997865 0.993426 0.917133 1.377914 1.364152 1.206559 

797 0.376494 0.986179 0.995250 0.876085 1.344746 1.369534 1.139770 

793 0.376494 0.996017 0.985765 0.721049 1.371891 1.343745 0.879536 

795 0.376494 0.994706 0.989620 0.575621 1.367896 1.353642 0.667541 

782 0.376494 0.997443 0.990253 0.669284 1.376487 1.355321 0.858629 

790 0.376494 0.983990 0.995954 0.540725 1.339359 1.371696 0.635684 

785 0.376494 0.996997 0.996327 0.665090 1.375013 1.372870 0.808856 

783 0.376494 0.996861 0.981809 0.721192 1.374571 1.334087 0.879314 

792 0.376494 0.994577 0.996486 0.874377 1.367508 1.373370 1.135875 

786 0.376494 0.983454 0.985816 0.502944 1.337924 1.343850 0.285949 

789 0.376494 0.995392 0.976656 0.650752 1.369964 1.321910 0.843067 

791 0.376494 0.977385 0.978621 0.523831 1.323730 1.326444 0.434656 

781 0.376494 0.993336 0.967948 0.659245 1.363896 1.302846 0.827109 

788 0.376494 0.996903 0.974533 0.629799 1.374708 1.317254 0.763119 

794 0.376494 0.990354 0.982635 0.550157 1.355599 1.336036 0.604104 

796 0.376494 0.988081 0.967171 0.592874 1.349608 1.301337 0.727667 

784 0.376494 0.978737 0.928039 0.624329 1.326673 1.226766 0.769333 

798 0.376494 0.992056 0.962020 0.508659 1.360275 1.290449 0.408708 

787 0.376494 0.993229 0.986933 0.661223 1.363590 1.346673 0.811631 

799 0.376494 0.997020 0.996243 0.615098 1.375092 1.372600 0.809706 

800 0.376494 0.996145 0.976688 0.514812 1.372292 1.322133 0.583798 

817 0.413201 0.995150 0.996956 0.837847 1.369222 1.374884 1.082656 

805 0.413201 0.993485 0.995643 0.597192 1.364308 1.370737 0.687296 

815 0.413201 0.990992 0.991791 0.542420 1.357347 1.359527 0.722559 

813 0.413201 0.995552 0.989148 0.524375 1.370450 1.352414 0.571491 

802 0.413201 0.994508 0.984566 0.698767 1.367300 1.340660 0.862949 

812 0.413201 0.992342 0.993586 0.696945 1.361066 1.364599 0.897035 

803 0.413201 0.991644 0.986945 0.651792 1.359126 1.346710 0.795941 

810 0.413201 0.993993 0.992992 0.509876 1.365781 1.362911 0.636814 

811 0.413201 0.990412 0.990373 0.535851 1.355785 1.355677 0.687028 

806 0.413201 0.983662 0.991133 0.506064 1.338544 1.357741 0.299945 

801 0.413201 0.989203 0.951344 0.624362 1.352552 1.268521 0.714351 

814 0.413201 0.997637 0.976974 0.588245 1.377138 1.322826 0.667602 

818 0.413201 0.995118 0.976815 0.502805 1.369126 1.322434 0.384177 

809 0.413201 0.995566 0.961408 0.507851 1.370490 1.288857 0.608795 

816 0.413201 0.992349 0.979918 0.595846 1.361073 1.329567 0.703199 

804 0.413201 0.992974 0.921566 0.604997 1.362849 1.215478 0.758740 

807 0.413201 0.990341 0.986246 0.501602 1.355563 1.344958 0.648146 

808 0.413201 0.991905 0.967723 0.599899 1.359833 1.302528 0.765772 

819 0.413201 0.994232 0.989109 0.715889 1.366488 1.352311 0.922742 

820 0.413201 0.994884 0.972138 0.514277 1.368420 1.311961 0.520366 

833 0.453488 0.986894 0.998952 0.521108 1.346587 1.381809 0.620864 

837 0.453488 0.984611 0.992838 0.792144 1.340803 1.362471 1.022029 

835 0.453488 0.993136 0.986562 0.623292 1.363309 1.345752 0.735976 

822 0.453488 0.990971 0.985072 0.833782 1.357294 1.341948 1.073165 

825 0.453488 0.996655 0.997432 0.583775 1.373910 1.376451 0.714465 

832 0.453488 0.996362 0.993817 0.674108 1.372972 1.365282 0.855483 

830 0.453488 0.992206 0.990284 0.506254 1.360678 1.355423 0.352743 

834 0.453488 0.981907 0.986801 0.749173 1.334293 1.346350 0.940661 

823 0.453488 0.994240 0.991900 0.665987 1.366518 1.359832 0.811798 

826 0.453488 0.982545 0.976716 0.579665 1.335730 1.322210 0.714158 

824 0.453488 0.988095 0.927938 0.686615 1.349660 1.226510 0.878388 

831 0.453488 0.979496 0.948437 0.550082 1.328501 1.263708 0.741585 

829 0.453488 0.985617 0.972731 0.529601 1.343287 1.313235 0.639656 

838 0.453488 0.995052 0.947981 0.565216 1.368937 1.262621 0.566860 

836 0.453488 0.993459 0.970493 0.555737 1.364233 1.308085 0.615785 

821 0.453488 0.988181 0.965909 0.534435 1.349874 1.298425 0.671058 

827 0.453488 0.989400 0.989664 0.695863 1.353060 1.353778 0.863638 

828 0.453488 0.990749 0.939799 0.513218 1.356658 1.246299 0.644922 

840 0.453488 0.985971 0.987862 0.502186 1.344226 1.349060 0.665717 

839 0.453488 0.989753 0.984594 0.939590 1.354004 1.340818 1.246593 

853 0.497702 0.987904 0.983664 0.535669 1.349113 1.338534 0.478744 

845 0.497702 0.983334 0.996432 0.508656 1.337687 1.373200 0.583316 

857 0.497702 0.985515 0.985788 0.601333 1.343022 1.343795 0.776770 

855 0.497702 0.985938 0.984437 0.504779 1.344182 1.340384 0.650315 

852 0.497702 0.993932 0.990239 0.696286 1.365609 1.355316 0.850109 

842 0.497702 0.988286 0.980226 0.659713 1.350159 1.330220 0.776595 

850 0.497702 0.993287 0.988656 0.512393 1.363739 1.351123 0.677900 

846 0.497702 0.988613 0.991382 0.617518 1.351013 1.358391 0.678488 

843 0.497702 0.993204 0.965712 0.573791 1.363500 1.298215 0.729032 

854 0.497702 0.995016 0.983488 0.542648 1.368828 1.338117 0.692146 

849 0.497702 0.988217 0.943412 0.504308 1.349968 1.252855 0.263482 

856 0.497702 0.995891 0.965549 0.625745 1.371501 1.297912 0.702501 

858 0.497702 0.985607 0.943901 0.618832 1.343352 1.253981 0.730316 

851 0.497702 0.981419 0.970357 0.606882 1.333168 1.308044 0.785311 

847 0.497702 0.994847 0.996770 0.667471 1.368315 1.374282 0.836437 

841 0.497702 0.979862 0.941812 0.540874 1.329316 1.249867 0.480897 

848 0.497702 0.996137 0.940514 0.558557 1.372265 1.248234 0.742189 

844 0.497702 0.964762 0.932918 0.724321 1.296111 1.235365 0.931130 

860 0.497702 0.987799 0.965316 0.514403 1.348853 1.297259 0.526554 

859 0.497702 0.989154 0.993435 0.713613 1.352380 1.364172 0.910236 

873 0.546228 0.994219 0.986804 0.509057 1.366451 1.346332 0.386494 

865 0.546228 0.990660 0.996346 0.505926 1.356434 1.372927 0.520991 

870 0.546228 0.993957 0.985243 0.525859 1.365686 1.342437 0.643922 

875 0.546228 0.985927 0.983818 0.500167 1.344073 1.338847 0.660171 

877 0.546228 0.988380 0.980826 0.515528 1.350414 1.331750 0.678994 

866 0.546228 0.989208 0.992477 0.682309 1.352569 1.361446 0.813209 

862 0.546228 0.990960 0.974758 0.603047 1.357247 1.317676 0.652054 

863 0.546228 0.990032 0.962210 0.524606 1.354733 1.290827 0.662948 

872 0.546228 0.996408 0.985360 0.692310 1.373119 1.342730 0.839811 

878 0.546228 0.995976 0.942286 0.616745 1.371759 1.250744 0.740530 

874 0.546228 0.993220 0.980919 0.654887 1.363551 1.331965 0.834167 

861 0.546228 0.972304 0.930217 0.505352 1.312227 1.228054 0.241171 

876 0.546228 0.994245 0.968656 0.603146 1.366525 1.304402 0.677186 

867 0.546228 0.978805 0.996907 0.783476 1.326836 1.374725 0.982768 

869 0.546228 0.980907 0.927423 0.511821 1.331877 1.222853 0.301886 

868 0.546228 0.986872 0.921428 0.524612 1.346461 1.214334 0.704276 

871 0.546228 0.978326 0.965527 0.553113 1.325829 1.297885 0.633973 

864 0.546228 0.951527 0.946616 0.652954 1.269174 1.260455 0.808449 

879 0.546228 0.986477 0.989144 0.792623 1.345524 1.352384 1.012402 

880 0.546228 0.980817 0.966063 0.622481 1.331576 1.298742 0.780741 

885 0.599484 0.985493 0.999797 0.592381 1.342990 1.385258 0.626092 

890 0.599484 0.988940 0.995885 0.506408 1.351861 1.371482 0.462946 

893 0.599484 0.988915 0.993686 0.521582 1.351811 1.364905 0.452071 

897 0.599484 0.992982 0.998328 0.754477 1.362869 1.379530 0.956533 

882 0.599484 0.998244 0.979260 0.635851 1.379231 1.327994 0.827998 

895 0.599484 0.989631 0.972432 0.726035 1.353687 1.312484 0.917251 

892 0.599484 0.990733 0.989793 0.887571 1.356629 1.354093 1.158936 

886 0.599484 0.988138 0.991247 0.680819 1.349762 1.358038 0.843755 

889 0.599484 0.982844 0.944427 0.594640 1.336542 1.255211 0.726423 

883 0.599484 0.987727 0.966515 0.506456 1.348712 1.299792 0.456071 

894 0.599484 0.994654 0.969298 0.648890 1.367746 1.305775 0.749426 

891 0.599484 0.983370 0.964911 0.512252 1.337768 1.296442 0.645344 

888 0.599484 0.990421 0.970693 0.519385 1.355808 1.308664 0.402038 

881 0.599484 0.995726 0.959839 0.512803 1.370982 1.285880 0.303481 

898 0.599484 0.963894 0.925875 0.884883 1.294459 1.221555 1.154861 

896 0.599484 0.953707 0.979080 0.559070 1.273876 1.327655 0.531929 

884 0.599484 0.989878 0.967017 0.692203 1.354355 1.301028 0.828866 

887 0.599484 0.991664 0.987861 0.908170 1.359189 1.349050 1.192929 

899 0.599484 0.987657 0.978887 0.777953 1.348515 1.327140 0.986068 

900 0.599484 0.987679 0.976774 0.571067 1.348585 1.322267 0.731249 

913 0.657933 0.984063 0.998008 0.558385 1.339468 1.378409 0.525638 

902 0.657933 0.981318 0.971722 0.690470 1.332810 1.311109 0.883763 

905 0.657933 0.986816 0.997358 0.705373 1.346329 1.376203 0.897466 

917 0.657933 0.996306 0.979783 0.661913 1.372800 1.329312 0.792959 

910 0.657933 0.987003 0.986156 0.549282 1.346815 1.344730 0.585454 

912 0.657933 0.994564 0.968670 0.739996 1.367477 1.304567 0.955528 

906 0.657933 0.984858 0.989078 0.689247 1.341384 1.352218 0.826365 

915 0.657933 0.981590 0.977193 0.719750 1.333413 1.323095 0.888703 

903 0.657933 0.989529 0.957055 0.504472 1.353421 1.280376 0.559060 

909 0.657933 0.986257 0.942714 0.595536 1.344960 1.253110 0.644295 

901 0.657933 0.991580 0.954132 0.558935 1.358944 1.274208 0.521165 

911 0.657933 0.965630 0.929489 0.500693 1.297616 1.227121 0.564466 

914 0.657933 0.981416 0.975695 0.540413 1.333054 1.319770 0.724151 

916 0.657933 0.978838 0.924606 0.542697 1.327081 1.219894 0.526294 

918 0.657933 0.974184 0.899185 0.784357 1.316396 1.174523 1.012532 

908 0.657933 0.987904 0.948756 0.646900 1.349154 1.264460 0.796539 

904 0.657933 0.982212 0.984868 0.585668 1.334911 1.341459 0.664049 

907 0.657933 0.988191 0.964686 0.873947 1.349887 1.296210 1.136590 

919 0.657933 0.997555 0.966285 0.889085 1.376862 1.299339 1.155363 

920 0.657933 0.986955 0.984046 0.593193 1.346725 1.339468 0.753602 

930 0.722081 0.992573 0.996776 0.683136 1.361723 1.374301 0.832498 

933 0.722081 0.987841 0.997692 0.533915 1.348968 1.377324 0.455629 

937 0.722081 0.991265 0.997837 0.858080 1.358083 1.377817 1.106366 

935 0.722081 0.983459 0.977994 0.719758 1.337930 1.325027 0.899833 

925 0.722081 0.989091 0.990610 0.690129 1.352223 1.356316 0.868222 

932 0.722081 0.991837 0.965177 0.918195 1.359668 1.297217 1.206576 

922 0.722081 0.986284 0.999043 0.622375 1.345003 1.382157 0.787373 

923 0.722081 0.993518 0.962066 0.502299 1.364419 1.290358 0.420102 

934 0.722081 0.986755 0.980953 0.511156 1.346184 1.331975 0.698655 

926 0.722081 0.996124 0.992307 0.638219 1.372227 1.360962 0.740267 

929 0.722081 0.994478 0.972503 0.713036 1.367212 1.312751 0.905913 

936 0.722081 0.977942 0.872416 0.544611 1.325036 1.135256 0.529496 

928 0.722081 0.980907 0.975169 0.635606 1.331831 1.318548 0.732305 

921 0.722081 0.990767 0.937361 0.522865 1.356724 1.242942 0.445175 

938 0.722081 0.942237 0.928262 0.703236 1.252125 1.226098 0.912889 

931 0.722081 0.947235 0.979974 0.707555 1.261085 1.329721 0.854066 

927 0.722081 0.951456 0.892730 0.902620 1.269382 1.167758 1.181761 

924 0.722081 0.985233 0.994522 0.596492 1.342400 1.367341 0.679480 

940 0.722081 0.994761 0.997057 0.512320 1.368053 1.375209 0.368462 

939 0.722081 0.991434 0.955013 0.714643 1.358543 1.276443 0.907418 

953 0.792483 0.986520 0.987412 0.542915 1.345645 1.347847 0.578465 

955 0.792483 0.990732 0.981475 0.729289 1.356642 1.333238 0.907422 

957 0.792483 0.988559 0.941472 0.751350 1.350840 1.250754 0.960842 

950 0.792483 0.965651 0.972359 0.739733 1.298029 1.312473 0.914472 

945 0.792483 0.994899 0.976170 0.531675 1.368466 1.321004 0.677576 

952 0.792483 0.982259 0.956846 0.666411 1.335087 1.279802 0.868867 

942 0.792483 0.983707 0.929348 0.502915 1.338617 1.229040 0.433406 

943 0.792483 0.975042 0.968622 0.506797 1.318429 1.304228 0.356922 

949 0.792483 0.980703 0.886724 0.546308 1.331444 1.157407 0.524102 

946 0.792483 0.983082 0.970396 0.557005 1.337150 1.307890 0.567733 

954 0.792483 0.977408 0.997937 0.501938 1.323636 1.378161 0.541200 

956 0.792483 0.979264 0.791522 0.556315 1.327966 1.011618 0.537745 

941 0.792483 0.989628 0.814686 0.532418 1.353639 1.048251 0.496196 

958 0.792483 0.977959 0.963840 0.762703 1.325089 1.293975 0.970329 

948 0.792483 0.985378 0.808440 0.548433 1.342742 1.035996 0.533943 

951 0.792483 0.985528 0.929731 0.696246 1.343072 1.229561 0.846642 

947 0.792483 0.965351 0.910444 0.632685 1.297108 1.195142 0.823026 

944 0.792483 0.949605 0.974950 0.610010 1.265946 1.318033 0.666894 

960 0.792483 0.983250 0.978683 0.511990 1.337486 1.326713 0.354859 

959 0.792483 0.992549 0.935578 0.506167 1.361639 1.239450 0.672557 

973 0.869749 0.991547 0.980729 0.541864 1.358861 1.331401 0.671441 

965 0.869749 0.993251 0.966122 0.516424 1.363642 1.299042 0.649725 

970 0.869749 0.989618 0.936771 0.769772 1.353659 1.241820 0.964095 

975 0.869749 0.983804 0.976625 0.571123 1.338776 1.321976 0.653399 

962 0.869749 0.973908 0.865024 0.501385 1.315915 1.125331 0.359369 

977 0.869749 0.993009 0.886526 0.547571 1.362944 1.157168 0.725785 

963 0.869749 0.944073 0.940507 0.577004 1.255158 1.248714 0.695150 

966 0.869749 0.983975 0.918488 0.574737 1.339252 1.206982 0.629952 

969 0.869749 0.961183 0.801624 0.515088 1.288995 1.033128 0.384728 

972 0.869749 0.983771 0.919780 0.533179 1.338744 1.211079 0.706971 

976 0.869749 0.984131 0.744821 0.504542 1.339615 0.946447 0.568039 

974 0.869749 0.981316 0.974599 0.637047 1.332895 1.317449 0.804217 

971 0.869749 0.982349 0.863587 0.606182 1.335293 1.121414 0.714968 

978 0.869749 0.990973 0.887467 0.598293 1.357266 1.158489 0.642989 

961 0.869749 0.991481 0.744055 0.549556 1.358667 0.954282 0.560088 

968 0.869749 0.985198 0.680145 0.578000 1.342329 0.849567 0.615258 

967 0.869749 0.965542 0.922950 0.627986 1.297770 1.215600 0.824239 

964 0.869749 0.917473 0.878306 0.543344 1.206332 1.142491 0.584735 

980 0.869749 0.972937 0.955339 0.569677 1.313494 1.277279 0.627119 

979 0.869749 0.984148 0.923807 0.569254 1.339692 1.217951 0.728824 

990 0.954548 0.989395 0.884035 0.750975 1.353017 1.152263 0.947628 

982 0.954548 0.989303 0.827175 0.500851 1.352781 1.070551 0.290202 

985 0.954548 0.985359 0.970660 0.554186 1.342695 1.308812 0.648363 

993 0.954548 0.989190 0.959519 0.522662 1.352498 1.284859 0.715793 

997 0.954548 0.983411 0.837151 0.528477 1.337841 1.080519 0.707622 

992 0.954548 0.977402 0.868462 0.506376 1.323772 1.127206 0.658131 

996 0.954548 0.987861 0.663706 0.540329 1.349021 0.818082 0.706140 

983 0.954548 0.982885 0.878954 0.583069 1.336590 1.145941 0.669327 

989 0.954548 0.991395 0.745161 0.625786 1.358430 0.955171 0.705605 

995 0.954548 0.986097 0.968925 0.538079 1.344556 1.305100 0.606015 

986 0.954548 0.993920 0.857277 0.540190 1.365578 1.102780 0.712255 

994 0.954548 0.969865 0.939387 0.711952 1.306782 1.246606 0.904449 

998 0.954548 0.984910 0.776769 0.502849 1.341580 0.996514 0.231231 

991 0.954548 0.991519 0.808594 0.644242 1.358764 1.029938 0.839345 

981 0.954548 0.994326 0.650354 0.619159 1.366772 0.845421 0.760277 

988 0.954548 0.977967 0.555767 0.614962 1.324881 0.653872 0.811170 

987 0.954548 0.980660 0.972681 0.607289 1.331321 1.313170 0.750818 

984 0.954548 0.964310 0.783062 0.536142 1.295004 1.003220 0.680479 

1000 0.954548 0.989065 0.938399 0.505508 1.352168 1.244557 0.367027 

999 0.954548 0.998366 0.907004 0.749151 1.379663 1.189234 0.949602 

1012 1.047616 0.989119 0.853266 0.537049 1.352301 1.107932 0.715022 

1015 1.047616 0.994631 0.957956 0.590562 1.367673 1.282283 0.687498 

1005 1.047616 0.982643 0.960474 0.608170 1.335996 1.287209 0.721183 

1017 1.047616 0.986970 0.794033 0.700368 1.346751 1.019666 0.872761 

1006 1.047616 0.993450 0.878773 0.686036 1.364225 1.139889 0.877736 

1010 1.047616 0.977135 0.848593 0.615005 1.323174 1.096806 0.781283 

1002 1.047616 0.983548 0.809144 0.518500 1.338193 1.038614 0.585791 

1014 1.047616 0.980623 0.931541 0.591578 1.331186 1.232374 0.628866 

1009 1.047616 0.997882 0.715752 0.639812 1.377974 0.912572 0.838442 

1003 1.047616 0.987072 0.816190 0.526301 1.346994 1.049593 0.520544 

1016 1.047616 0.991334 0.615137 0.804850 1.358275 0.750019 1.038311 

1013 1.047616 0.960005 0.876356 0.507459 1.285825 1.138265 0.603879 

1008 1.047616 0.989609 0.534946 0.529460 1.353640 0.641102 0.494476 

1018 1.047616 0.971652 0.683163 0.610616 1.310638 0.843468 0.771526 

1011 1.047616 0.993023 0.715000 0.595229 1.362997 0.893240 0.728910 

1007 1.047616 0.970654 0.961507 0.608847 1.308709 1.289328 0.678230 

1004 1.047616 0.993571 0.904642 0.545732 1.364563 1.184078 0.548239 

1001 1.047616 0.995285 0.594234 0.864651 1.369633 0.762780 1.121151 

1020 1.047616 0.964754 0.828128 0.578483 1.295813 1.056159 0.623557 

1019 1.047616 0.989383 0.903564 0.588953 1.352995 1.184756 0.745498 

1025 1.149757 0.993633 0.966078 0.571500 1.364749 1.298988 0.565258 

1037 1.149757 0.995516 0.797503 0.659364 1.370342 1.025574 0.790126 

1030 1.149757 0.985245 0.874176 0.512979 1.342398 1.138126 0.433682 

1035 1.149757 0.991540 0.947831 0.533650 1.358844 1.262821 0.497972 

1022 1.149757 0.981886 0.717743 0.580252 1.334157 0.917443 0.732851 

1026 1.149757 0.976644 0.799054 0.603821 1.321973 1.008029 0.745089 

1036 1.149757 0.924334 0.784068 0.900360 1.219980 0.989608 1.179815 

1033 1.149757 0.996026 0.907742 0.500584 1.371921 1.192214 0.247956 

1038 1.149757 0.991672 0.663168 0.689841 1.359198 0.859140 0.844269 

1023 1.149757 0.975301 0.769719 0.546167 1.318903 0.978776 0.493688 

1034 1.149757 0.973570 0.818745 0.575520 1.315030 1.050635 0.694481 

1029 1.149757 0.971176 0.670514 0.500481 1.309901 0.828653 0.338043 

1028 1.149757 0.977450 0.682739 0.615686 1.323920 0.826995 0.757334 

1032 1.149757 0.979941 0.787100 0.655326 1.329504 1.011756 0.837679 

1031 1.149757 0.969012 0.621922 0.569508 1.305243 0.735496 0.724518 

1021 1.149757 0.984126 0.795005 0.950920 1.339577 1.010139 1.268196 

1027 1.149757 0.961437 0.976745 0.789808 1.289425 1.322131 1.020310 

1024 1.149757 0.980208 0.663788 0.557772 1.330218 0.862050 0.526794 

1040 1.149757 0.945239 0.826066 0.728823 1.256983 1.060681 0.917321 

1039 1.149757 0.971304 0.883032 0.809381 1.309968 1.152349 1.033105 

1054 1.261857 0.989474 0.773725 0.508172 1.353276 0.985452 0.486645 

1056 1.261857 0.979684 0.534435 0.872214 1.328938 0.626354 1.134937 

1057 1.261857 0.989214 0.671480 0.608423 1.352594 0.868580 0.770360 

1046 1.261857 0.983468 0.808374 0.633177 1.338044 1.034660 0.827753 

1050 1.261857 0.986872 0.739354 0.592505 1.346540 0.956505 0.690476 

1045 1.261857 0.976487 0.925869 0.528494 1.321724 1.222148 0.434301 

1058 1.261857 0.959916 0.623415 0.572225 1.286090 0.804994 0.735614 

1042 1.261857 0.969905 0.588570 0.567580 1.307037 0.756564 0.575193 

1043 1.261857 0.969844 0.676629 0.568651 1.306675 0.822221 0.716821 

1055 1.261857 0.982233 0.895483 0.540744 1.334960 1.168151 0.458162 

1051 1.261857 0.983763 0.668198 0.528952 1.338795 0.850876 0.532655 

1049 1.261857 0.992528 0.525155 0.511514 1.361577 0.572540 0.545253 

1053 1.261857 0.986241 0.940877 0.527155 1.344881 1.248470 0.480132 

1052 1.261857 0.991951 0.707186 0.713016 1.359961 0.915102 0.901657 

1044 1.261857 0.987832 0.612656 0.604355 1.348987 0.735971 0.695504 

