#Optimization obtained via Optimization of the distance to the set of unitaries
#
#Identifier DeltaT PurityOpt PurityStand PurityBase MutInfOpt MutInfStand MutInfBase 
#
717 0.259502 0.997520 0.997442 0.608478 1.376745 1.376484 0.791290 

712 0.259502 0.998974 0.998642 0.532900 1.381892 1.380660 0.692395 

702 0.259502 0.998132 0.997934 0.542509 1.378839 1.378152 0.700244 

706 0.259502 0.999305 0.991299 0.527351 1.383177 1.358189 0.690315 

709 0.259502 0.998005 0.997532 0.643826 1.378397 1.376786 0.765305 

703 0.259502 0.996728 0.995626 0.669299 1.374145 1.370684 0.785752 

714 0.259502 0.998254 0.996323 0.509512 1.379266 1.372852 0.567224 

701 0.259502 0.996673 0.995527 0.584384 1.373971 1.370379 0.694294 

708 0.259502 0.995347 0.985368 0.642967 1.369828 1.342691 0.757626 

716 0.259502 0.995338 0.981262 0.712433 1.369802 1.332797 0.901859 

707 0.259502 0.994360 0.984530 0.540945 1.366873 1.340680 0.478880 

704 0.259502 0.998167 0.971967 0.592575 1.378961 1.311702 0.788076 

711 0.259502 0.995027 0.985441 0.512879 1.368863 1.342923 0.596572 

718 0.259502 0.995119 0.985860 0.592140 1.369140 1.343948 0.635298 

719 0.259502 0.999877 0.999763 0.501184 1.385638 1.385104 0.657951 

720 0.259502 0.999609 0.998725 0.565075 1.384431 1.380962 0.722766 

733 0.284804 0.999675 0.997312 0.559256 1.384714 1.376053 0.709870 

737 0.284804 0.999525 0.999415 0.734480 1.384075 1.383619 0.917277 

725 0.284804 0.997471 0.997430 0.613837 1.376582 1.376446 0.772597 

732 0.284804 0.997539 0.994893 0.643249 1.376809 1.368456 0.831371 

723 0.284804 0.999394 0.997593 0.592527 1.383536 1.376990 0.663518 

730 0.284804 0.998105 0.997800 0.538008 1.378746 1.377693 0.472645 

724 0.284804 0.996861 0.965974 0.668378 1.374576 1.298901 0.869853 

735 0.284804 0.999352 0.997505 0.713111 1.383365 1.376696 0.914471 

736 0.284804 0.997656 0.993601 0.586988 1.377202 1.364651 0.627130 

722 0.284804 0.997244 0.994692 0.575533 1.375827 1.367844 0.719185 

721 0.284804 0.994822 0.983270 0.567974 1.368243 1.337497 0.647286 

738 0.284804 0.999136 0.992361 0.512229 1.382513 1.361125 0.526806 

729 0.284804 0.997541 0.990812 0.587154 1.376815 1.356837 0.638730 

726 0.284804 0.999146 0.994650 0.527734 1.382555 1.367734 0.453601 

727 0.284804 0.990694 0.983435 0.534138 1.356546 1.338010 0.532175 

731 0.284804 0.999145 0.990521 0.530411 1.382551 1.356076 0.475198 

734 0.284804 0.996574 0.992493 0.510147 1.373654 1.361505 0.371328 

728 0.284804 0.990005 0.988845 0.679949 1.354695 1.351611 0.814435 

739 0.284804 0.997386 0.996859 0.617985 1.376299 1.374570 0.736187 

740 0.284804 0.998402 0.992811 0.551320 1.379792 1.362393 0.527121 

753 0.312572 0.999381 0.996127 0.526438 1.383485 1.372239 0.679535 

755 0.312572 0.999854 0.995138 0.692881 1.385524 1.369196 0.841111 

742 0.312572 0.998317 0.996103 0.852459 1.379490 1.372162 1.102116 

757 0.312572 0.996037 0.995894 0.857618 1.371958 1.371511 1.114019 

745 0.312572 0.999486 0.999436 0.687394 1.383911 1.383706 0.847641 

750 0.312572 0.997114 0.996431 0.512649 1.375399 1.373194 0.354690 

749 0.312572 0.997479 0.989180 0.643449 1.376609 1.352490 0.801762 

746 0.312572 0.998627 0.987855 0.506431 1.380604 1.349052 0.674367 

752 0.312572 0.996976 0.996141 0.544812 1.374949 1.372280 0.698151 

741 0.312572 0.993356 0.990332 0.563508 1.363953 1.355556 0.677819 

754 0.312572 0.999516 0.999017 0.628081 1.384037 1.382057 0.760139 

756 0.312572 0.987893 0.970299 0.621058 1.349124 1.307947 0.715701 

743 0.312572 0.994561 0.992347 0.681337 1.367469 1.361083 0.812681 

751 0.312572 0.990507 0.976363 0.589360 1.356043 1.321458 0.630729 

744 0.312572 0.997026 0.975291 0.647484 1.375111 1.319046 0.829183 

748 0.312572 0.984215 0.968175 0.579900 1.339846 1.303038 0.632306 

758 0.312572 0.990420 0.975454 0.561029 1.355804 1.319318 0.671798 

747 0.312572 0.992540 0.985850 0.601869 1.361636 1.343963 0.696656 

760 0.312572 0.998557 0.989385 0.571549 1.380350 1.353046 0.640010 

759 0.312572 0.998128 0.997472 0.675269 1.378826 1.376584 0.873669 

775 0.343047 0.999465 0.992955 0.821576 1.383826 1.362808 1.052278 

773 0.343047 0.998781 0.994286 0.575578 1.381170 1.366658 0.735353 

762 0.343047 0.997423 0.993644 0.879966 1.376421 1.364769 1.144006 

772 0.343047 0.994361 0.994072 0.702824 1.366876 1.366026 0.883770 

770 0.343047 0.996551 0.995744 0.515366 1.373580 1.371043 0.322006 

777 0.343047 0.997542 0.997373 0.954154 1.376820 1.376254 1.274917 

765 0.343047 0.998017 0.997962 0.700276 1.378440 1.378250 0.861933 

769 0.343047 0.998610 0.983245 0.559538 1.380543 1.337549 0.697565 

764 0.343047 0.992755 0.961574 0.554185 1.362242 1.289813 0.698029 

767 0.343047 0.980245 0.976539 0.515697 1.330386 1.321846 0.576365 

771 0.343047 0.990290 0.967803 0.550477 1.355457 1.302728 0.518811 

776 0.343047 0.982770 0.970045 0.586110 1.336289 1.307227 0.680401 

778 0.343047 0.988984 0.968959 0.509924 1.351990 1.305178 0.368959 

763 0.343047 0.995659 0.991735 0.636441 1.370784 1.359364 0.731552 

761 0.343047 0.993330 0.981876 0.657315 1.363878 1.334252 0.820814 

766 0.343047 0.997037 0.983107 0.512005 1.375148 1.337215 0.469373 

774 0.343047 0.996863 0.993254 0.612485 1.374583 1.363651 0.687766 

768 0.343047 0.981339 0.966228 0.541457 1.332854 1.298859 0.504421 

780 0.343047 0.996104 0.981896 0.552328 1.372167 1.334302 0.684057 

779 0.343047 0.994952 0.993426 0.917133 1.368636 1.364152 1.206559 

797 0.376494 0.995554 0.995250 0.876085 1.370462 1.369534 1.139770 

793 0.376494 0.995957 0.985765 0.721049 1.371706 1.343745 0.879536 

795 0.376494 0.997879 0.989620 0.575621 1.377963 1.353642 0.667541 

782 0.376494 0.992836 0.990253 0.669284 1.362463 1.355321 0.858629 

790 0.376494 0.996738 0.995954 0.540725 1.374179 1.371696 0.635684 

785 0.376494 0.996326 0.996327 0.665090 1.372865 1.372870 0.808856 

783 0.376494 0.991653 0.981809 0.721192 1.359166 1.334087 0.879314 

792 0.376494 0.994389 0.996486 0.874377 1.366955 1.373370 1.135875 

786 0.376494 0.994976 0.985816 0.502944 1.368700 1.343850 0.285949 

789 0.376494 0.992495 0.976656 0.650752 1.361496 1.321910 0.843067 

791 0.376494 0.989418 0.978621 0.523831 1.353116 1.326444 0.434656 

781 0.376494 0.990663 0.967948 0.659245 1.356428 1.302846 0.827109 

788 0.376494 0.985865 0.974533 0.629799 1.343969 1.317254 0.763119 

794 0.376494 0.988560 0.982635 0.550157 1.350879 1.336036 0.604104 

796 0.376494 0.971587 0.967171 0.592874 1.310817 1.301337 0.727667 

784 0.376494 0.980814 0.928039 0.624329 1.331735 1.226766 0.769333 

798 0.376494 0.987087 0.962020 0.508659 1.347065 1.290449 0.408708 

787 0.376494 0.983376 0.986933 0.661223 1.337829 1.346673 0.811631 

799 0.376494 0.998230 0.996243 0.615098 1.379184 1.372600 0.809706 

800 0.376494 0.991084 0.976688 0.514812 1.357594 1.322133 0.583798 

817 0.413201 0.997565 0.996956 0.837847 1.376896 1.374884 1.082656 

805 0.413201 0.995667 0.995643 0.597192 1.370812 1.370737 0.687296 

815 0.413201 0.997226 0.991791 0.542420 1.375767 1.359527 0.722559 

813 0.413201 0.994572 0.989148 0.524375 1.367499 1.352414 0.571491 

802 0.413201 0.988991 0.984566 0.698767 1.351965 1.340660 0.862949 

812 0.413201 0.982610 0.993586 0.696945 1.335950 1.364599 0.897035 

803 0.413201 0.996461 0.986945 0.651792 1.373293 1.346710 0.795941 

810 0.413201 0.993675 0.992992 0.509876 1.364874 1.362911 0.636814 

811 0.413201 0.996672 0.990373 0.535851 1.373967 1.355677 0.687028 

806 0.413201 0.994977 0.991133 0.506064 1.368710 1.357741 0.299945 

801 0.413201 0.975913 0.951344 0.624362 1.320154 1.268521 0.714351 

814 0.413201 0.984649 0.976974 0.588245 1.340977 1.322826 0.667602 

818 0.413201 0.995578 0.976815 0.502805 1.370531 1.322434 0.384177 

809 0.413201 0.986642 0.961408 0.507851 1.345892 1.288857 0.608795 

816 0.413201 0.980254 0.979918 0.595846 1.330351 1.329567 0.703199 

804 0.413201 0.967075 0.921566 0.604997 1.301200 1.215478 0.758740 

807 0.413201 0.971119 0.986246 0.501602 1.309856 1.344958 0.648146 

808 0.413201 0.971930 0.967723 0.599899 1.311603 1.302528 0.765772 

819 0.413201 0.992684 0.989109 0.715889 1.362041 1.352311 0.922742 

820 0.413201 0.986553 0.972138 0.514277 1.345696 1.311961 0.520366 

833 0.453488 0.999098 0.998952 0.521108 1.382367 1.381809 0.620864 

837 0.453488 0.993763 0.992838 0.792144 1.365128 1.362471 1.022029 

835 0.453488 0.996751 0.986562 0.623292 1.374219 1.345752 0.735976 

822 0.453488 0.987301 0.985072 0.833782 1.347582 1.341948 1.073165 

825 0.453488 0.997448 0.997432 0.583775 1.376504 1.376451 0.714465 

832 0.453488 0.983955 0.993817 0.674108 1.339268 1.365282 0.855483 

830 0.453488 0.991337 0.990284 0.506254 1.358283 1.355423 0.352743 

834 0.453488 0.993132 0.986801 0.749173 1.363313 1.346350 0.940661 

823 0.453488 0.994325 0.991900 0.665987 1.366770 1.359832 0.811798 

826 0.453488 0.979196 0.976716 0.579665 1.327928 1.322210 0.714158 

824 0.453488 0.943509 0.927938 0.686615 1.254674 1.226510 0.878388 

831 0.453488 0.978229 0.948437 0.550082 1.325661 1.263708 0.741585 

829 0.453488 0.985421 0.972731 0.529601 1.342866 1.313235 0.639656 

838 0.453488 0.978526 0.947981 0.565216 1.326301 1.262621 0.566860 

836 0.453488 0.944707 0.970493 0.555737 1.256049 1.308085 0.615785 

821 0.453488 0.973570 0.965909 0.534435 1.315029 1.298425 0.671058 

827 0.453488 0.920464 0.989664 0.695863 1.213568 1.353778 0.863638 

828 0.453488 0.942296 0.939799 0.513218 1.250843 1.246299 0.644922 

840 0.453488 0.992888 0.987862 0.502186 1.362613 1.349060 0.665717 

839 0.453488 0.987819 0.984594 0.939590 1.348961 1.340818 1.246593 

853 0.497702 0.973238 0.983664 0.535669 1.314444 1.338534 0.478744 

845 0.497702 0.996524 0.996432 0.508656 1.373494 1.373200 0.583316 

857 0.497702 0.987475 0.985788 0.601333 1.348079 1.343795 0.776770 

855 0.497702 0.995021 0.984437 0.504779 1.368832 1.340384 0.650315 

852 0.497702 0.956141 0.990239 0.696286 1.278375 1.355316 0.850109 

842 0.497702 0.981209 0.980226 0.659713 1.332517 1.330220 0.776595 

850 0.497702 0.990382 0.988656 0.512393 1.355701 1.351123 0.677900 

846 0.497702 0.987904 0.991382 0.617518 1.349137 1.358391 0.678488 

843 0.497702 0.976722 0.965712 0.573791 1.322258 1.298215 0.729032 

854 0.497702 0.985352 0.983488 0.542648 1.342714 1.338117 0.692146 

849 0.497702 0.967863 0.943412 0.504308 1.302428 1.252855 0.263482 

856 0.497702 0.914319 0.965549 0.625745 1.202924 1.297912 0.702501 

858 0.497702 0.965419 0.943901 0.618832 1.297303 1.253981 0.730316 

851 0.497702 0.972104 0.970357 0.606882 1.311920 1.308044 0.785311 

847 0.497702 0.988729 0.996770 0.667471 1.351317 1.374282 0.836437 

841 0.497702 0.947227 0.941812 0.540874 1.260473 1.249867 0.480897 

848 0.497702 0.934257 0.940514 0.558557 1.235958 1.248234 0.742189 

844 0.497702 0.911629 0.932918 0.724321 1.198666 1.235365 0.931130 

860 0.497702 0.963266 0.965316 0.514403 1.293047 1.297259 0.526554 

859 0.497702 0.996820 0.993435 0.713613 1.374444 1.364172 0.910236 

873 0.546228 0.952933 0.986804 0.509057 1.272530 1.346332 0.386494 

865 0.546228 0.996525 0.996346 0.505926 1.373497 1.372927 0.520991 

870 0.546228 0.988273 0.985243 0.525859 1.350132 1.342437 0.643922 

875 0.546228 0.992798 0.983818 0.500167 1.362339 1.338847 0.660171 

877 0.546228 0.983745 0.980826 0.515528 1.338762 1.331750 0.678994 

866 0.546228 0.987294 0.992477 0.682309 1.347569 1.361446 0.813209 

862 0.546228 0.970321 0.974758 0.603047 1.307696 1.317676 0.652054 

863 0.546228 0.968966 0.962210 0.524606 1.305156 1.290827 0.662948 

872 0.546228 0.923353 0.985360 0.692310 1.217179 1.342730 0.839811 

878 0.546228 0.956790 0.942286 0.616745 1.279372 1.250744 0.740530 

874 0.546228 0.982495 0.980919 0.654887 1.335735 1.331965 0.834167 

861 0.546228 0.910862 0.930217 0.505352 1.194083 1.228054 0.241171 

876 0.546228 0.880370 0.968656 0.603146 1.148240 1.304402 0.677186 

867 0.546228 0.970624 0.996907 0.783476 1.308701 1.374725 0.982768 

869 0.546228 0.949796 0.927423 0.511821 1.265314 1.222853 0.301886 

868 0.546228 0.916418 0.921428 0.524612 1.203633 1.214334 0.704276 

871 0.546228 0.966080 0.965527 0.553113 1.299036 1.297885 0.633973 

864 0.546228 0.859565 0.946616 0.652954 1.117311 1.260455 0.808449 

879 0.546228 0.993457 0.989144 0.792623 1.364242 1.352384 1.012402 

880 0.546228 0.937655 0.966063 0.622481 1.243348 1.298742 0.780741 

885 0.599484 0.997778 0.999797 0.592381 1.377617 1.385258 0.626092 

890 0.599484 0.991137 0.995885 0.506408 1.357747 1.371482 0.462946 

893 0.599484 0.930396 0.993686 0.521582 1.230881 1.364905 0.452071 

897 0.599484 0.998418 0.998328 0.754477 1.379847 1.379530 0.956533 

882 0.599484 0.957855 0.979260 0.635851 1.281572 1.327994 0.827998 

895 0.599484 0.981836 0.972432 0.726035 1.334045 1.312484 0.917251 

892 0.599484 0.894311 0.989793 0.887571 1.169875 1.354093 1.158936 

886 0.599484 0.891121 0.991247 0.680819 1.165356 1.358038 0.843755 

889 0.599484 0.947378 0.944427 0.594640 1.261206 1.255211 0.726423 

883 0.599484 0.958801 0.966515 0.506456 1.283958 1.299792 0.456071 

894 0.599484 0.957821 0.969298 0.648890 1.281971 1.305775 0.749426 

891 0.599484 0.935550 0.964911 0.512252 1.239330 1.296442 0.645344 

888 0.599484 0.847318 0.970693 0.519385 1.098141 1.308664 0.402038 

881 0.599484 0.883543 0.959839 0.512803 1.152815 1.285880 0.303481 

898 0.599484 0.911063 0.925875 0.884883 1.196872 1.221555 1.154861 

896 0.599484 0.777548 0.979080 0.559070 1.001119 1.327655 0.531929 

884 0.599484 0.804276 0.967017 0.692203 1.039788 1.301028 0.828866 

887 0.599484 0.772537 0.987861 0.908170 0.997991 1.349050 1.192929 

899 0.599484 0.988700 0.978887 0.777953 1.351234 1.327140 0.986068 

900 0.599484 0.905463 0.976774 0.571067 1.188128 1.322267 0.731249 

913 0.657933 0.899582 0.998008 0.558385 1.178861 1.378409 0.525638 

902 0.657933 0.959438 0.971722 0.690470 1.285443 1.311109 0.883763 

905 0.657933 0.994764 0.997358 0.705373 1.368064 1.376203 0.897466 

917 0.657933 0.982552 0.979783 0.661913 1.335827 1.329312 0.792959 

910 0.657933 0.981639 0.986156 0.549282 1.333526 1.344730 0.585454 

912 0.657933 0.932636 0.968670 0.739996 1.234553 1.304567 0.955528 

906 0.657933 0.829942 0.989078 0.689247 1.074160 1.352218 0.826365 

915 0.657933 0.978705 0.977193 0.719750 1.326628 1.323095 0.888703 

903 0.657933 0.952477 0.957055 0.504472 1.271134 1.280376 0.559060 

909 0.657933 0.931688 0.942714 0.595536 1.232763 1.253110 0.644295 

901 0.657933 0.805774 0.954132 0.558935 1.038075 1.274208 0.521165 

911 0.657933 0.836351 0.929489 0.500693 1.076932 1.227121 0.564466 

914 0.657933 0.946045 0.975695 0.540413 1.258745 1.319770 0.724151 

916 0.657933 0.814827 0.924606 0.542697 1.049679 1.219894 0.526294 

918 0.657933 0.891974 0.899185 0.784357 1.163060 1.174523 1.012532 

908 0.657933 0.781587 0.948756 0.646900 1.006346 1.264460 0.796539 

904 0.657933 0.675206 0.984868 0.585668 0.879482 1.341459 0.664049 

907 0.657933 0.742235 0.964686 0.873947 0.957576 1.296210 1.136590 

919 0.657933 0.975507 0.966285 0.889085 1.319489 1.299339 1.155363 

920 0.657933 0.942182 0.984046 0.593193 1.252206 1.339468 0.753602 

930 0.722081 0.980621 0.996776 0.683136 1.331250 1.374301 0.832498 

933 0.722081 0.791707 0.997692 0.533915 1.022665 1.377324 0.455629 

937 0.722081 0.995818 0.997837 0.858080 1.371273 1.377817 1.106366 

935 0.722081 0.955109 0.977994 0.719758 1.276662 1.325027 0.899833 

925 0.722081 0.985686 0.990610 0.690129 1.343531 1.356316 0.868222 

932 0.722081 0.833361 0.965177 0.918195 1.079316 1.297217 1.206576 

922 0.722081 0.917266 0.999043 0.622375 1.208048 1.382157 0.787373 

923 0.722081 0.905638 0.962066 0.502299 1.187093 1.290358 0.420102 

934 0.722081 0.914185 0.980953 0.511156 1.202367 1.331975 0.698655 

926 0.722081 0.783013 0.992307 0.638219 1.011687 1.360962 0.740267 

929 0.722081 0.862818 0.972503 0.713036 1.121638 1.312751 0.905913 

936 0.722081 0.851393 0.872416 0.544611 1.104176 1.135256 0.529496 

928 0.722081 0.700253 0.975169 0.635606 0.908936 1.318548 0.732305 

921 0.722081 0.744639 0.937361 0.522865 0.959112 1.242942 0.445175 

938 0.722081 0.833293 0.928262 0.703236 1.079074 1.226098 0.912889 

931 0.722081 0.792355 0.979974 0.707555 1.023481 1.329721 0.854066 

927 0.722081 0.755183 0.892730 0.902620 0.973101 1.167758 1.181761 

924 0.722081 0.823435 0.994522 0.596492 1.065570 1.367341 0.679480 

940 0.722081 0.802852 0.997057 0.512320 1.037938 1.375209 0.368462 

939 0.722081 0.965525 0.955013 0.714643 1.297804 1.276443 0.907418 

953 0.792483 0.849936 0.987412 0.542915 1.102345 1.347847 0.578465 

955 0.792483 0.946527 0.981475 0.729289 1.260368 1.333238 0.907422 

957 0.792483 0.956437 0.941472 0.751350 1.279212 1.250754 0.960842 

950 0.792483 0.964273 0.972359 0.739733 1.294913 1.312473 0.914472 

945 0.792483 0.974085 0.976170 0.531675 1.316201 1.321004 0.677576 

952 0.792483 0.885010 0.956846 0.666411 1.154698 1.279802 0.868867 

942 0.792483 0.932579 0.929348 0.502915 1.234673 1.229040 0.433406 

943 0.792483 0.922486 0.968622 0.506797 1.216420 1.304228 0.356922 

949 0.792483 0.875255 0.886724 0.546308 1.139290 1.157407 0.524102 

946 0.792483 0.693180 0.970396 0.557005 0.900125 1.307890 0.567733 

954 0.792483 0.884667 0.997937 0.501938 1.155261 1.378161 0.541200 

956 0.792483 0.810365 0.791522 0.556315 1.028435 1.011618 0.537745 

941 0.792483 0.914283 0.814686 0.532418 1.202342 1.048251 0.496196 

958 0.792483 0.775437 0.963840 0.762703 1.000838 1.293975 0.970329 

948 0.792483 0.719638 0.808440 0.548433 0.932306 1.035996 0.533943 

951 0.792483 0.794416 0.929731 0.696246 1.019220 1.229561 0.846642 

947 0.792483 0.853570 0.910444 0.632685 1.108589 1.195142 0.823026 

944 0.792483 0.745978 0.974950 0.610010 0.964617 1.318033 0.666894 

960 0.792483 0.852255 0.978683 0.511990 1.106688 1.326713 0.354859 

959 0.792483 0.940936 0.935578 0.506167 1.249326 1.239450 0.672557 

973 0.869749 0.912823 0.980729 0.541864 1.200062 1.331401 0.671441 

965 0.869749 0.966799 0.966122 0.516424 1.300320 1.299042 0.649725 

970 0.869749 0.948845 0.936771 0.769772 1.263626 1.241820 0.964095 

975 0.869749 0.972025 0.976625 0.571123 1.311744 1.321976 0.653399 

962 0.869749 0.940107 0.865024 0.501385 1.247597 1.125331 0.359369 

977 0.869749 0.933603 0.886526 0.547571 1.236177 1.157168 0.725785 

963 0.869749 0.914984 0.940507 0.577004 1.204311 1.248714 0.695150 

966 0.869749 0.684886 0.918488 0.574737 0.887751 1.206982 0.629952 

969 0.869749 0.850521 0.801624 0.515088 1.093082 1.033128 0.384728 

972 0.869749 0.935075 0.919780 0.533179 1.237401 1.211079 0.706971 

976 0.869749 0.833738 0.744821 0.504542 1.065754 0.946447 0.568039 

974 0.869749 0.836643 0.974599 0.637047 1.083905 1.317449 0.804217 

971 0.869749 0.856168 0.863587 0.606182 1.103932 1.121414 0.714968 

978 0.869749 0.791158 0.887467 0.598293 1.020923 1.158489 0.642989 

961 0.869749 0.898536 0.744055 0.549556 1.174238 0.954282 0.560088 

968 0.869749 0.727804 0.680145 0.578000 0.938802 0.849567 0.615258 

967 0.869749 0.913912 0.922950 0.627986 1.201891 1.215600 0.824239 

964 0.869749 0.680497 0.878306 0.543344 0.885958 1.142491 0.584735 

980 0.869749 0.953727 0.955339 0.569677 1.274130 1.277279 0.627119 

979 0.869749 0.920735 0.923807 0.569254 1.212475 1.217951 0.728824 

990 0.954548 0.927838 0.884035 0.750975 1.224109 1.152263 0.947628 

982 0.954548 0.935736 0.827175 0.500851 1.240460 1.070551 0.290202 

985 0.954548 0.982575 0.970660 0.554186 1.335793 1.308812 0.648363 

993 0.954548 0.862772 0.959519 0.522662 1.120608 1.284859 0.715793 

997 0.954548 0.916501 0.837151 0.528477 1.206494 1.080519 0.707622 

992 0.954548 0.932384 0.868462 0.506376 1.232425 1.127206 0.658131 

996 0.954548 0.853095 0.663706 0.540329 1.101147 0.818082 0.706140 

983 0.954548 0.970839 0.878954 0.583069 1.309195 1.145941 0.669327 

989 0.954548 0.878122 0.745161 0.625786 1.140781 0.955171 0.705605 

995 0.954548 0.922158 0.968925 0.538079 1.215791 1.305100 0.606015 

986 0.954548 0.666538 0.857277 0.540190 0.869438 1.102780 0.712255 

994 0.954548 0.852419 0.939387 0.711952 1.106927 1.246606 0.904449 

998 0.954548 0.796191 0.776769 0.502849 1.026755 0.996514 0.231231 

991 0.954548 0.875334 0.808594 0.644242 1.138289 1.029938 0.839345 

981 0.954548 0.959731 0.650354 0.619159 1.285607 0.845421 0.760277 

988 0.954548 0.795824 0.555767 0.614962 1.028396 0.653872 0.811170 

987 0.954548 0.947908 0.972681 0.607289 1.262896 1.313170 0.750818 

984 0.954548 0.838248 0.783062 0.536142 1.086443 1.003220 0.680479 

1000 0.954548 0.964542 0.938399 0.505508 1.295803 1.244557 0.367027 

999 0.954548 0.895351 0.907004 0.749151 1.168190 1.189234 0.949602 

1012 1.047616 0.966321 0.853266 0.537049 1.299503 1.107932 0.715022 

1015 1.047616 0.741621 0.957956 0.590562 0.958947 1.282283 0.687498 

1005 1.047616 0.987661 0.960474 0.608170 1.348527 1.287209 0.721183 

1017 1.047616 0.928342 0.794033 0.700368 1.227081 1.019666 0.872761 

1006 1.047616 0.913178 0.878773 0.686036 1.200857 1.139889 0.877736 

1010 1.047616 0.935381 0.848593 0.615005 1.238258 1.096806 0.781283 

1002 1.047616 0.842002 0.809144 0.518500 1.089238 1.038614 0.585791 

1014 1.047616 0.945845 0.931541 0.591578 1.258868 1.232374 0.628866 

1009 1.047616 0.830810 0.715752 0.639812 1.073073 0.912572 0.838442 

1003 1.047616 0.921827 0.816190 0.526301 1.215635 1.049593 0.520544 

1016 1.047616 0.873256 0.615137 0.804850 1.132781 0.750019 1.038311 

1013 1.047616 0.622452 0.876356 0.507459 0.817751 1.138265 0.603879 

1008 1.047616 0.797290 0.534946 0.529460 1.027584 0.641102 0.494476 

1018 1.047616 0.880274 0.683163 0.610616 1.147396 0.843468 0.771526 

1011 1.047616 0.850143 0.715000 0.595229 1.097015 0.893240 0.728910 

1007 1.047616 0.962535 0.961507 0.608847 1.291376 1.289328 0.678230 

1004 1.047616 0.936642 0.904642 0.545732 1.241884 1.184078 0.548239 

1001 1.047616 0.842957 0.594234 0.864651 1.092599 0.762780 1.121151 

1020 1.047616 0.771157 0.828128 0.578483 0.996033 1.056159 0.623557 

1019 1.047616 0.894111 0.903564 0.588953 1.164508 1.184756 0.745498 

1025 1.149757 0.986762 0.966078 0.571500 1.346237 1.298988 0.565258 

1037 1.149757 0.933780 0.797503 0.659364 1.236627 1.025574 0.790126 

1030 1.149757 0.962796 0.874176 0.512979 1.292109 1.138126 0.433682 

1035 1.149757 0.956115 0.947831 0.533650 1.278698 1.262821 0.497972 

1022 1.149757 0.939528 0.717743 0.580252 1.246575 0.917443 0.732851 

1026 1.149757 0.728604 0.799054 0.603821 0.942647 1.008029 0.745089 

1036 1.149757 0.949782 0.784068 0.900360 1.265396 0.989608 1.179815 

1033 1.149757 0.730627 0.907742 0.500584 0.945809 1.192214 0.247956 

1038 1.149757 0.929043 0.663168 0.689841 1.227196 0.859140 0.844269 

1023 1.149757 0.755160 0.769719 0.546167 0.974586 0.978776 0.493688 

1034 1.149757 0.805432 0.818745 0.575520 1.040569 1.050635 0.694481 

1029 1.149757 0.667443 0.670514 0.500481 0.870027 0.828653 0.338043 

1028 1.149757 0.731094 0.682739 0.615686 0.945451 0.826995 0.757334 

1032 1.149757 0.952695 0.787100 0.655326 1.271102 1.011756 0.837679 

1031 1.149757 0.853347 0.621922 0.569508 1.101197 0.735496 0.724518 

1021 1.149757 0.723536 0.795005 0.950920 0.936888 1.010139 1.268196 

1027 1.149757 0.833176 0.976745 0.789808 1.079328 1.322131 1.020310 

1024 1.149757 0.851297 0.663788 0.557772 1.105283 0.862050 0.526794 

1040 1.149757 0.930711 0.826066 0.728823 1.229482 1.060681 0.917321 

1039 1.149757 0.904376 0.883032 0.809381 1.182152 1.152349 1.033105 

1054 1.261857 0.854905 0.773725 0.508172 1.109269 0.985452 0.486645 

1056 1.261857 0.899960 0.534435 0.872214 1.174788 0.626354 1.134937 

1057 1.261857 0.995326 0.671480 0.608423 1.369765 0.868580 0.770360 

1046 1.261857 0.921765 0.808374 0.633177 1.214841 1.034660 0.827753 

1050 1.261857 0.982781 0.739354 0.592505 1.336358 0.956505 0.690476 

1045 1.261857 0.986461 0.925869 0.528494 1.345448 1.222148 0.434301 

1058 1.261857 0.945269 0.623415 0.572225 1.256534 0.804994 0.735614 

1042 1.261857 0.932184 0.588570 0.567580 1.233995 0.756564 0.575193 

1043 1.261857 0.787306 0.676629 0.568651 1.009462 0.822221 0.716821 

1055 1.261857 0.779157 0.895483 0.540744 1.006554 1.168151 0.458162 

1051 1.261857 0.890280 0.668198 0.528952 1.159163 0.850876 0.532655 

1049 1.261857 0.850073 0.525155 0.511514 1.102215 0.572540 0.545253 

1053 1.261857 0.960216 0.940877 0.527155 1.286805 1.248470 0.480132 

1052 1.261857 0.969200 0.707186 0.713016 1.305726 0.915102 0.901657 

1044 1.261857 0.793385 0.612656 0.604355 1.016325 0.735971 0.695504 

1047 1.261857 0.885225 0.836992 0.831920 1.150999 1.074805 1.069647 

1041 1.261857 0.725156 0.544489 0.565822 0.939165 0.641258 0.710510 

1048 1.261857 0.938635 0.555646 0.534363 1.245041 0.607973 0.674845 

1060 1.261857 0.896137 0.732758 0.628156 1.172615 0.898569 0.750598 

